timestamp,electricity,airTemperature,dewTemperature,precipDepth1HR,seaLvlPressure,windDirection,windSpeed,hour,day_of_week,month,is_weekend,HDD,CDD,airTemperature_rolling_24h_mean,airTemperature_rolling_24h_std,electricity_rolling_24h_mean,electricity_rolling_24h_std,electricity_lag_1h,electricity_lag_2h,electricity_lag_3h,electricity_lag_24h
2017-04-08 08:00:00,8.73,16.7,-0.6,0.0,1011.0,80.0,4.1,8,5,4,1,1.3000000000000007,0.0,24.958333333333332,5.477139579288948,12.909545454545453,3.4807230738574906,9.22,9.41,9.35,13.68
2017-04-08 09:00:00,8.6,17.8,-1.1,0.0,1011.4,90.0,3.6,9,5,4,1,0.1999999999999993,0.0,24.84166666666667,5.602399848098137,12.703636363636365,3.5990402761141413,8.73,9.22,9.41,13.13
2017-04-08 10:00:00,14.23,21.7,-0.6,0.0,1011.2,110.0,3.6,10,5,4,1,0.0,3.6999999999999993,24.82083333333333,5.613568900182883,12.742272727272727,3.6111888714017586,8.6,8.73,9.22,13.38
2017-04-08 11:00:00,12.31,25.0,-2.2,0.0,1011.4,110.0,2.1,11,5,4,1,0.0,7.0,24.774999999999995,5.607157692744458,12.653636363636364,3.596062059762483,14.23,8.6,8.73,14.26
2017-04-08 12:00:00,9.37,26.1,-4.4,0.0,1011.3,110.0,1.5,12,5,4,1,0.0,8.100000000000001,24.704166666666666,5.577944078684058,12.374545454545455,3.6020810483370265,12.31,14.23,8.6,15.51
2017-04-08 13:00:00,13.14,27.2,-11.1,0.0,1010.7,290.0,4.1,13,5,4,1,0.0,9.2,24.658333333333335,5.551569826295162,12.325,3.582789216717817,9.37,12.31,14.23,14.23
2017-04-08 14:00:00,14.12,28.3,-14.4,0.0,1009.9,270.0,5.7,14,5,4,1,0.0,10.3,24.587500000000002,5.490965900616952,12.284090909090908,3.555586696066861,13.14,9.37,12.31,15.02
2017-04-08 15:00:00,14.33,29.4,-14.4,0.0,1008.8,260.0,5.7,15,5,4,1,0.0,11.399999999999999,24.537499999999998,5.439054625336126,12.231363636363636,3.514140544462426,14.12,13.14,9.37,15.49
2017-04-08 16:00:00,14.65,30.0,-15.0,0.0,1007.5,260.0,2.1,16,5,4,1,0.0,12.0,24.491666666666664,5.385723209816173,12.041818181818183,3.24391097929018,14.33,14.12,13.14,18.82
2017-04-08 17:00:00,12.37,30.0,-14.4,0.0,1006.8,250.0,6.2,17,5,4,1,0.0,12.0,24.399999999999995,5.2662171886715665,11.79181818181818,2.97407150194851,14.65,14.33,14.12,17.87
2017-04-08 18:00:00,14.36,30.0,-9.4,0.0,1006.1,240.0,7.2,18,5,4,1,0.0,12.0,24.329166666666666,5.174391723685395,11.658636363636363,2.7750800854246473,12.37,14.65,14.33,17.29
2017-04-08 19:00:00,15.21,28.9,-0.6,0.0,1005.8,230.0,6.2,19,5,4,1,0.0,10.899999999999999,24.212500000000002,5.030542584617603,11.578636363636363,2.636585626569857,14.36,12.37,14.65,16.97
2017-04-08 20:00:00,14.66,26.7,2.2,0.0,1005.8,250.0,5.7,20,5,4,1,0.0,8.7,24.049999999999997,4.875849981641892,11.519090909090908,2.545920937483021,15.21,14.36,12.37,15.97
2017-04-08 21:00:00,14.1,25.6,4.4,0.0,1006.2,240.0,5.1,21,5,4,1,0.0,7.600000000000001,23.866666666666664,4.7227172232744845,11.576363636363636,2.59082730941048,14.66,15.21,14.36,12.84
2017-04-08 22:00:00,12.49,25.0,2.2,0.0,1006.8,260.0,5.7,22,5,4,1,0.0,7.0,23.795833333333334,4.691016313973975,11.66909090909091,2.58509447021079,14.1,14.66,15.21,10.45
2017-04-08 23:00:00,9.71,23.9,-0.6,0.0,1007.2,270.0,5.7,23,5,4,1,0.0,5.899999999999999,23.75,4.684108193158689,11.659999999999998,2.5919178411437125,12.49,14.1,14.66,9.91
2017-04-09 00:00:00,7.3,23.3,-1.1,0.0,1007.5,270.0,7.7,0,6,4,1,0.0,5.300000000000001,23.70416666666667,4.682853010595094,11.547272727272729,2.7279369176798847,9.71,12.49,14.1,9.78
2017-04-09 02:00:00,7.14,21.1,-2.2,0.0,1008.3,260.0,5.1,2,6,4,1,0.0,3.1000000000000014,23.679166666666664,4.6956019354530945,11.355652173913043,2.819203346671255,9.71,7.3,9.71,9.78
2017-04-09 03:00:00,9.39,19.4,-1.7,0.0,1008.2,240.0,4.1,3,6,4,1,0.0,1.3999999999999986,23.654166666666665,4.71758773717776,11.458695652173914,2.6940646957675694,7.14,7.3,7.3,7.02
2017-04-09 04:00:00,9.46,19.4,-1.7,0.0,1008.4,270.0,4.1,4,6,4,1,0.0,1.3999999999999986,23.7,4.668395125037856,11.463043478260872,2.6906022218467194,9.39,7.14,7.3,9.36
2017-04-09 05:00:00,9.63,18.3,-1.1,0.0,1008.9,270.0,5.1,5,6,4,1,0.0,0.3000000000000007,23.745833333333334,4.606798300306744,11.475217391304348,2.6812240582603035,9.46,9.39,7.14,9.35
2017-04-09 06:00:00,9.34,16.1,-0.6,0.0,1009.5,230.0,3.1,6,6,4,1,1.8999999999999986,0.0,23.700000000000003,4.679650674439447,11.472173913043479,2.683713432272945,9.63,9.46,9.39,9.41
2017-04-09 07:00:00,8.88,17.2,-0.6,0.0,1009.9,290.0,3.6,7,6,4,1,0.8000000000000007,0.0,23.72083333333333,4.648139334761952,11.457391304347825,2.6975834596431114,9.34,9.63,9.46,9.22
2017-04-09 08:00:00,12.02,17.2,0.0,0.0,1011.2,320.0,2.1,8,6,4,1,0.8000000000000007,0.0,23.74166666666667,4.616314798498857,11.600434782608696,2.6328371807907733,8.88,9.34,9.63,8.73
2017-04-09 09:00:00,11.81,17.8,-1.1,0.0,1012.3,290.0,3.6,9,6,4,1,0.1999999999999993,0.0,23.741666666666664,4.616314798498857,11.739999999999998,2.550344005316827,12.02,8.88,9.34,8.6
2017-04-09 10:00:00,11.83,18.9,-2.2,0.0,1012.5,300.0,2.6,10,6,4,1,0.0,0.8999999999999986,23.625,4.704692384713539,11.635652173913044,2.4922713738257833,11.81,12.02,8.88,14.23
2017-04-09 13:00:00,11.51,23.3,-0.6,0.0,1013.1,230.0,1.5,13,6,4,1,0.0,5.300000000000001,23.116666666666664,4.631523992462153,11.633809523809523,2.5378720932911096,11.81,12.02,11.83,13.14
2017-04-09 14:00:00,13.05,25.0,-3.3,0.0,1012.4,250.0,4.6,14,6,4,1,0.0,7.0,22.979166666666668,4.518558751239683,11.582857142857144,2.4958548492595627,11.51,12.02,11.83,14.12
2017-04-09 15:00:00,13.22,25.0,-5.0,0.0,1011.7,280.0,4.6,15,6,4,1,0.0,7.0,22.795833333333334,4.332132637443678,11.530000000000001,2.4460233032416214,13.05,11.51,11.83,14.33
2017-04-09 16:00:00,11.83,26.7,-5.6,0.0,1010.8,280.0,3.1,16,6,4,1,0.0,8.7,22.658333333333335,4.1417195196812955,11.395714285714286,2.3413405805834375,13.22,13.05,11.51,14.65
2017-04-09 17:00:00,12.63,25.6,-6.1,0.0,1010.3,280.0,5.1,17,6,4,1,0.0,7.600000000000001,22.475000000000005,3.892495567001887,11.408095238095237,2.3474296987294982,11.83,13.22,13.05,12.37
2017-04-09 18:00:00,11.32,25.6,-5.0,0.0,1010.5,280.0,3.1,18,6,4,1,0.0,7.600000000000001,22.291666666666668,3.616498025855039,11.263333333333335,2.247915330552827,12.63,11.83,13.22,14.36
2017-04-09 19:00:00,13.52,25.6,-6.1,0.0,1010.5,290.0,3.6,19,6,4,1,0.0,7.600000000000001,22.15416666666667,3.4112319802656783,11.182857142857143,2.126532724547763,11.32,12.63,11.83,15.21
2017-04-09 20:00:00,11.69,25.0,-6.7,0.0,1010.7,250.0,4.1,20,6,4,1,0.0,7.0,22.083333333333332,3.3294034805398365,11.041428571428572,1.977238695035069,13.52,11.32,12.63,14.66
2017-04-09 21:00:00,9.69,23.9,-5.6,0.0,1011.2,240.0,3.6,21,6,4,1,0.0,5.899999999999999,22.0125,3.268866643109454,10.831428571428571,1.8672822114356507,11.69,13.52,11.32,14.1
2017-04-09 22:00:00,9.59,22.2,-8.3,0.0,1012.4,260.0,5.1,22,6,4,1,0.0,4.199999999999999,21.895833333333332,3.2069868245367816,10.693333333333333,1.845598367287561,9.69,11.69,13.52,12.49
2017-04-09 23:00:00,9.52,20.6,-8.9,0.0,1012.4,240.0,4.1,23,6,4,1,0.0,2.6000000000000014,21.758333333333336,3.1880096921277277,10.684285714285714,1.8511174231492968,9.59,9.69,11.69,9.71
2017-04-10 00:00:00,9.6,19.4,-8.3,0.0,1012.6,240.0,3.6,0,0,4,0,0.0,1.3999999999999986,21.595833333333335,3.2053595289988612,10.793809523809523,1.702984075646606,9.52,9.59,9.69,7.3
2017-04-10 01:00:00,9.77,18.3,-7.8,0.0,1013.4,240.0,3.1,1,0,4,0,0.0,0.3000000000000007,21.433333333333334,3.271572772504987,10.747272727272728,1.67621507262585,9.6,9.52,9.59,7.3
2017-04-10 02:00:00,10.04,18.3,-8.3,0.0,1014.0,270.0,3.1,2,0,4,0,0.0,0.3000000000000007,21.316666666666666,3.333318840548033,10.879090909090909,1.4817811325146573,9.77,9.6,9.52,7.14
2017-04-10 03:00:00,10.0,17.8,-8.3,0.0,1013.2,260.0,1.5,3,0,4,0,0.1999999999999993,0.0,21.25,3.388856418629419,10.906818181818181,1.4581083190665094,10.04,9.77,9.6,9.39
2017-04-10 04:00:00,9.99,18.3,-10.0,0.0,1012.6,350.0,1.5,4,0,4,0,0.0,0.3000000000000007,21.204166666666666,3.4222391813681883,10.930909090909092,1.4372954399911209,10.0,10.04,9.77,9.46
2017-04-10 05:00:00,9.93,15.0,-4.4,0.0,1013.0,100.0,2.6,5,0,4,0,3.0,0.0,21.066666666666666,3.6053904892131996,10.944545454545455,1.4257420032184456,9.99,10.0,10.04,9.63
2017-04-10 06:00:00,10.59,14.4,-1.7,0.0,1013.5,80.0,3.6,6,0,4,0,3.5999999999999996,0.0,20.995833333333334,3.7220236625962473,11.001363636363637,1.3830204882780115,9.93,9.99,10.0,9.34
2017-04-10 07:00:00,10.4,13.9,-2.2,0.0,1014.0,130.0,1.5,7,0,4,0,4.1,0.0,20.858333333333334,3.923830943779454,11.070454545454545,1.307926302251882,10.59,9.93,9.99,8.88
2017-04-10 08:00:00,10.45,15.0,-3.3,0.0,1014.7,0.0,0.0,8,0,4,0,3.0,0.0,20.766666666666666,4.037074561423356,10.999090909090908,1.2964306643756722,10.4,10.59,9.93,12.02
2017-04-10 09:00:00,13.93,16.7,-2.2,0.0,1015.1,130.0,1.5,9,0,4,0,1.3000000000000007,0.0,20.720833333333335,4.078254013312594,11.095454545454546,1.4313454452195842,10.45,10.4,10.59,11.81
2017-04-10 10:00:00,13.74,19.4,-2.2,0.0,1015.5,130.0,2.6,10,0,4,0,0.0,1.3999999999999986,20.741666666666667,4.069816432850539,11.182272727272727,1.5323804445505302,13.93,10.45,10.4,11.83
2017-04-10 11:00:00,12.92,22.2,-2.2,0.0,1015.6,130.0,2.6,11,0,4,0,0.0,4.199999999999999,20.808333333333334,4.080485549397206,11.257826086956522,1.5403717276325002,13.74,13.93,10.45,11.83
2017-04-10 12:00:00,12.93,23.9,-3.3,0.0,1015.2,130.0,1.5,12,0,4,0,0.0,5.899999999999999,20.879166666666666,4.120255286167017,11.3275,1.544697099898788,12.92,13.74,13.93,11.83
2017-04-10 13:00:00,13.33,25.6,-5.6,0.0,1014.5,220.0,2.1,13,0,4,0,0.0,7.600000000000001,20.975,4.2048884594624605,11.403333333333334,1.5978073744347394,12.93,12.92,13.74,11.51
2017-04-10 14:00:00,13.81,26.7,-8.3,0.0,1013.8,220.0,1.5,14,0,4,0,0.0,8.7,21.045833333333334,4.289114550019299,11.435,1.638864930636596,13.33,12.93,12.92,13.05
2017-04-10 15:00:00,16.19,28.3,-10.0,0.0,1012.8,230.0,3.6,15,0,4,0,0.0,10.3,21.183333333333334,4.470450484708532,11.558750000000002,1.8746763488784919,13.81,13.33,12.93,13.22
2017-04-10 16:00:00,15.31,27.8,-12.2,0.0,1012.0,350.0,3.6,16,0,4,0,0.0,9.8,21.229166666666668,4.534647214758576,11.70375,2.0251158045257625,16.19,13.81,13.33,11.83
2017-04-10 17:00:00,15.7,28.3,-10.0,0.0,1011.3,280.0,2.6,17,0,4,0,0.0,10.3,21.34166666666667,4.678992521311786,11.831666666666665,2.1773990600410267,15.31,16.19,13.81,12.63
2017-04-10 18:00:00,14.76,28.3,-10.6,0.0,1010.9,310.0,3.1,18,0,4,0,0.0,10.3,21.454166666666666,4.81627486997859,11.975,2.254124721675894,15.7,15.31,16.19,11.32
2017-04-10 19:00:00,15.5,28.3,-11.7,0.0,1010.8,290.0,3.1,19,0,4,0,0.0,10.3,21.566666666666666,4.947082290441981,12.0575,2.347431991884449,14.76,15.7,15.31,13.52
2017-04-10 20:00:00,12.1,27.2,-11.1,0.0,1011.0,260.0,3.1,20,0,4,0,0.0,9.2,21.65833333333333,5.033100580087213,12.074583333333335,2.3461327646312373,15.5,14.76,15.7,11.69
2017-04-10 21:00:00,10.81,26.7,-14.4,0.0,1011.5,290.0,3.6,21,0,4,0,0.0,8.7,21.775000000000002,5.119039481913593,12.121250000000002,2.307459194608531,12.1,15.5,14.76,9.69
2017-04-10 22:00:00,10.55,23.3,-8.9,0.0,1012.0,210.0,1.5,22,0,4,0,0.0,5.300000000000001,21.820833333333336,5.1279268772058275,12.16125,2.2696835874097867,10.81,12.1,15.5,9.59
2017-04-10 23:00:00,9.6,22.2,-6.7,0.0,1012.2,0.0,0.0,23,0,4,0,0.0,4.199999999999999,21.8875,5.1217619675432795,12.164583333333333,2.2656911397144466,10.55,10.81,12.1,9.52
2017-04-11 00:00:00,9.47,21.7,-8.3,0.0,1012.0,0.0,0.0,0,1,4,0,0.0,3.6999999999999993,21.983333333333334,5.094640548541132,12.159166666666666,2.272234901870007,9.6,10.55,10.81,9.6
2017-04-11 01:00:00,9.54,22.8,-10.0,0.0,1012.0,330.0,2.1,1,1,4,0,0.0,4.800000000000001,22.170833333333334,5.035653678621417,12.149583333333332,2.283208038982914,9.47,9.6,10.55,9.77
2017-04-11 02:00:00,9.75,18.9,-5.0,0.0,1012.5,110.0,1.5,2,1,4,0,0.0,0.8999999999999986,22.195833333333336,5.0170560540295215,12.137500000000001,2.2955917111604727,9.54,9.47,9.6,10.04
2017-04-11 03:00:00,10.07,17.8,-3.9,0.0,1012.3,120.0,2.6,3,1,4,0,0.1999999999999993,0.0,22.19583333333333,5.0170560540295215,12.140416666666667,2.292800602200313,9.75,9.54,9.47,10.0
2017-04-11 04:00:00,10.0,16.7,-4.4,0.0,1012.5,80.0,3.1,4,1,4,0,1.3000000000000007,0.0,22.129166666666666,5.081293841281784,12.140833333333333,2.2923936923182615,10.07,9.75,9.54,9.99
2017-04-11 05:00:00,10.04,15.6,-5.6,0.0,1012.2,110.0,2.6,5,1,4,0,2.4000000000000004,0.0,22.15416666666667,5.0460470251186775,12.145416666666668,2.287886777311749,10.0,10.07,9.75,9.93
2017-04-11 06:00:00,9.5,15.6,-5.0,0.0,1012.4,100.0,3.6,6,1,4,0,2.4000000000000004,0.0,22.20416666666667,4.971263435478596,12.1,2.3305270909689026,10.04,10.0,10.07,10.59
2017-04-11 07:00:00,8.96,15.0,-4.4,0.0,1012.7,110.0,2.6,7,1,4,0,3.0,0.0,22.25,4.895872263181528,12.04,2.3938726129344006,9.5,10.04,10.0,10.4
2017-04-11 08:00:00,9.27,16.7,-5.0,0.0,1013.2,120.0,3.1,8,1,4,0,1.3000000000000007,0.0,22.32083333333333,4.797733084866446,11.990833333333335,2.439629188977498,8.96,9.5,10.04,10.45
2017-04-11 09:00:00,12.9,17.8,-4.4,0.0,1013.8,120.0,3.6,9,1,4,0,0.1999999999999993,0.0,22.36666666666667,4.7466845790248735,11.947916666666666,2.4129469248866013,9.27,8.96,9.5,13.93
2017-04-11 10:00:00,12.71,20.6,-5.0,0.0,1013.8,130.0,3.6,10,1,4,0,0.0,2.6000000000000014,22.416666666666668,4.7203230054055885,11.905000000000001,2.388725328633044,12.9,9.27,8.96,13.74
2017-04-11 11:00:00,11.88,22.2,-4.4,0.0,1013.9,130.0,2.6,11,1,4,0,0.0,4.199999999999999,22.416666666666668,4.7203230054055885,11.861666666666666,2.37892497947537,12.71,12.9,9.27,12.92
2017-04-11 12:00:00,13.56,24.4,-5.6,0.0,1013.2,130.0,1.5,12,1,4,0,0.0,6.399999999999999,22.4375,4.728251124427625,11.887916666666667,2.394649795884235,11.88,12.71,12.9,12.93
2017-04-11 13:00:00,13.33,26.7,-7.2,0.0,1012.3,130.0,1.5,13,1,4,0,0.0,8.7,22.483333333333334,4.765424992833038,11.887916666666667,2.394649795884235,13.56,11.88,12.71,13.33
2017-04-11 14:00:00,14.22,28.3,-10.0,0.0,1011.5,330.0,2.1,14,1,4,0,0.0,10.3,22.549999999999997,4.837624282191735,11.905,2.4103689055558357,13.33,13.56,11.88,13.81
2017-04-11 15:00:00,14.61,29.4,-10.6,0.0,1010.7,0.0,0.0,15,1,4,0,0.0,11.399999999999999,22.59583333333333,4.899288250584749,11.839166666666666,2.307633677256136,14.22,13.33,13.56,16.19
2017-04-11 16:00:00,16.72,30.6,-10.6,0.0,1009.7,0.0,1.5,16,1,4,0,0.0,12.600000000000001,22.712500000000002,5.059327374094289,11.897916666666667,2.4152774242791977,14.61,14.22,13.33,15.31
2017-04-11 17:00:00,16.93,30.6,-10.0,0.0,1009.1,0.0,0.0,17,1,4,0,0.0,12.600000000000001,22.808333333333334,5.18986610086681,11.949166666666665,2.510629432020664,16.72,14.61,14.22,15.7
2017-04-11 18:00:00,18.41,30.6,-8.9,0.0,1009.2,250.0,4.1,18,1,4,0,0.0,12.600000000000001,22.90416666666667,5.315398399454784,12.10125,2.783971689792492,16.93,16.72,14.61,14.76
2017-04-11 19:00:00,15.94,29.4,-8.9,0.0,1009.4,280.0,5.7,19,1,4,0,0.0,11.399999999999999,22.95,5.36842621258772,12.119583333333333,2.808665905134947,18.41,16.93,16.72,15.5
2017-04-11 20:00:00,15.41,29.4,-9.4,0.0,1009.4,310.0,5.1,20,1,4,0,0.0,11.399999999999999,23.041666666666668,5.462115903651851,12.2575,2.8878143533009983,15.94,18.41,16.93,12.1
2017-04-11 21:00:00,11.42,28.3,-8.9,0.0,1009.6,300.0,4.1,21,1,4,0,0.0,10.3,23.108333333333334,5.518184694157991,12.282916666666665,2.87718533831509,15.41,15.94,18.41,10.81
2017-04-11 22:00:00,10.43,28.3,-8.3,0.0,1010.1,300.0,3.1,22,1,4,0,0.0,10.3,23.316666666666666,5.619195878312086,12.277916666666664,2.880430190042969,11.42,15.41,15.94,10.55
2017-04-11 23:00:00,9.72,24.4,-4.4,0.0,1010.4,220.0,1.5,23,1,4,0,0.0,6.399999999999999,23.40833333333333,5.618131877866557,12.282916666666667,2.8756798503049854,10.43,11.42,15.41,9.6
2017-04-12 00:00:00,9.71,23.3,-3.9,0.0,1010.4,0.0,0.0,0,2,4,0,0.0,5.300000000000001,23.475000000000005,5.606459783530672,12.292916666666665,2.8658733840880015,9.72,10.43,11.42,9.47
2017-04-12 01:00:00,9.54,22.8,-3.9,0.0,1010.6,220.0,1.5,1,2,4,0,0.0,4.800000000000001,23.474999999999998,5.606459783530672,12.292916666666668,2.8658733840880015,9.71,9.72,10.43,9.54
2017-04-12 02:00:00,9.55,20.6,-1.1,0.0,1010.5,80.0,2.1,2,2,4,0,0.0,2.6000000000000014,23.545833333333334,5.556662993486952,12.284583333333336,2.873868744040312,9.54,9.71,9.72,9.75
2017-04-12 03:00:00,9.47,20.0,-2.2,0.0,1010.3,90.0,3.6,3,2,4,0,0.0,2.0,23.637500000000003,5.475305232706513,12.259583333333333,2.8964918498474517,9.55,9.54,9.71,10.07
2017-04-12 04:00:00,9.4,17.8,-2.8,0.0,1010.2,100.0,3.1,4,2,4,0,0.1999999999999993,0.0,23.683333333333334,5.4190217845519175,12.234583333333335,2.919341764949856,9.47,9.55,9.54,10.0
2017-04-12 05:00:00,9.9,17.8,-2.8,0.0,1010.3,110.0,2.6,5,2,4,0,0.1999999999999993,0.0,23.775000000000002,5.293494777226168,12.22875,2.9240536373182135,9.4,9.47,9.55,10.04
2017-04-12 06:00:00,9.97,17.8,-3.3,0.0,1010.7,80.0,2.1,6,2,4,0,0.1999999999999993,0.0,23.866666666666664,5.163219981727403,12.248333333333333,2.906504948300206,9.9,9.4,9.47,9.5
2017-04-12 07:00:00,9.33,16.7,-2.2,0.0,1011.2,90.0,3.6,7,2,4,0,1.3000000000000007,0.0,23.9375,5.046635771352499,12.263750000000002,2.8892346097947135,9.97,9.9,9.4,8.96
2017-04-12 08:00:00,12.54,17.2,-2.2,0.0,1012.3,90.0,2.1,8,2,4,0,0.8000000000000007,0.0,23.958333333333332,5.016400638138648,12.399999999999999,2.8181461683326092,9.33,9.97,9.9,9.27
2017-04-12 09:00:00,12.21,19.4,-2.8,0.0,1012.8,90.0,3.1,9,2,4,0,0.0,1.3999999999999986,24.024999999999995,4.94106571852486,12.371250000000002,2.8163425441674828,12.54,9.33,9.97,12.9
2017-04-12 10:00:00,13.02,22.2,-4.4,0.0,1012.9,80.0,4.1,10,2,4,0,0.0,4.199999999999999,24.09166666666667,4.903496238636044,12.384166666666665,2.8186736268134283,12.21,12.54,9.33,12.71
2017-04-12 11:00:00,12.99,24.4,-3.9,0.0,1013.0,120.0,2.6,11,2,4,0,0.0,6.399999999999999,24.183333333333334,4.887131875754273,12.430416666666666,2.819148004453704,13.02,12.21,12.54,11.88
2017-04-12 12:00:00,14.06,26.7,-3.9,0.0,1012.8,0.0,0.0,12,2,4,0,0.0,8.7,24.27916666666667,4.914041917913754,12.45125,2.829686282350491,12.99,13.02,12.21,13.56
2017-04-12 13:00:00,14.64,28.9,-6.1,0.0,1012.0,0.0,1.5,13,2,4,0,0.0,10.899999999999999,24.370833333333334,4.981223803415094,12.505833333333333,2.8598478473768014,14.06,12.99,13.02,13.33
2017-04-12 14:00:00,18.47,30.0,-7.2,0.0,1011.3,0.0,3.1,14,2,4,0,0.0,12.0,24.441666666666666,5.051122704875535,12.682916666666669,3.0927059759414512,14.64,14.06,12.99,14.22
2017-04-12 15:00:00,15.5,31.7,-7.8,0.0,1010.5,270.0,3.1,15,2,4,0,0.0,13.7,24.537500000000005,5.169712169264598,12.72,3.1220143998777856,18.47,14.64,14.06,14.61
2017-04-12 16:00:00,16.38,32.2,-6.1,0.0,1009.9,270.0,2.6,16,2,4,0,0.0,14.200000000000003,24.604166666666668,5.260804961275291,12.705833333333333,3.1037927943317514,15.5,18.47,14.64,16.72
2017-04-12 17:00:00,18.84,32.2,-7.8,0.0,1009.3,270.0,4.1,17,2,4,0,0.0,14.200000000000003,24.670833333333334,5.3494801995891255,12.785416666666665,3.238381210160349,16.38,15.5,18.47,16.93
2017-04-12 18:00:00,18.23,31.7,-6.1,0.0,1009.0,270.0,1.5,18,2,4,0,0.0,13.7,24.716666666666665,5.4068930776946384,12.777916666666668,3.224969132534119,18.84,16.38,15.5,18.41
2017-04-12 19:00:00,15.51,31.7,-8.3,0.0,1008.9,290.0,4.6,19,2,4,0,0.0,13.7,24.8125,5.512855529301991,12.76,3.207786721740503,18.23,18.84,16.38,15.94
2017-04-12 20:00:00,16.81,31.1,-8.3,0.0,1008.9,300.0,4.6,20,2,4,0,0.0,13.100000000000001,24.883333333333336,5.584813777337185,12.818333333333333,3.2701943389489125,15.51,18.23,18.84,15.41
2017-04-12 21:00:00,13.84,30.0,-7.8,0.0,1009.3,320.0,2.6,21,2,4,0,0.0,12.0,24.954166666666666,5.64053490885129,12.919166666666667,3.262503595422644,16.81,15.51,18.23,11.42
2017-04-12 22:00:00,10.84,29.4,-6.1,0.0,1009.7,10.0,3.1,22,2,4,0,0.0,11.399999999999999,25.0,5.673278325317801,12.936250000000001,3.249952257174525,13.84,16.81,15.51,10.43
2017-04-12 23:00:00,9.92,25.6,-3.9,0.0,1010.1,0.0,0.0,23,2,4,0,0.0,7.600000000000001,25.05,5.673048409882343,12.944583333333332,3.241592441682292,10.84,13.84,16.81,9.72
2017-04-13 00:00:00,10.0,23.9,-1.1,0.0,1009.9,110.0,1.5,0,3,4,0,0.0,5.899999999999999,25.075,5.666319256187609,12.956666666666665,3.2295290633489024,9.92,10.84,13.84,9.71
2017-04-13 01:00:00,9.96,22.8,0.0,0.0,1010.0,0.0,0.0,1,3,4,0,0.0,4.800000000000001,25.075,5.666319256187609,12.974166666666667,3.211296523574175,10.0,9.92,10.84,9.54
2017-04-13 02:00:00,9.76,21.7,-1.1,0.0,1009.8,90.0,2.6,2,3,4,0,0.0,3.6999999999999993,25.120833333333334,5.632898641148117,12.982916666666666,3.201833006490191,9.96,10.0,9.92,9.55
2017-04-13 03:00:00,9.58,21.1,-2.2,0.0,1009.6,120.0,2.1,3,3,4,0,0.0,3.1000000000000014,25.166666666666668,5.5937594627884435,12.987499999999999,3.1966602816881373,9.76,9.96,10.0,9.47
2017-04-13 04:00:00,9.44,20.6,-2.8,0.0,1009.5,110.0,4.1,4,3,4,0,0.0,2.6000000000000014,25.283333333333335,5.461061106213346,12.989166666666664,3.194718354146353,9.58,9.76,9.96,9.4
2017-04-13 05:00:00,9.67,19.4,-2.2,0.0,1009.2,80.0,2.1,5,3,4,0,0.0,1.3999999999999986,25.349999999999998,5.374820522787058,12.979583333333332,3.2047172827442334,9.44,9.58,9.76,9.9
2017-04-13 06:00:00,9.1,18.9,-2.2,0.0,1009.2,110.0,2.6,6,3,4,0,0.0,0.8999999999999986,25.395833333333332,5.311961822697537,12.943333333333335,3.244908609507935,9.67,9.44,9.58,9.97
2017-04-13 07:00:00,8.76,18.9,-2.2,0.0,1009.8,120.0,1.5,7,3,4,0,0.0,0.8999999999999986,25.487499999999997,5.172528815562571,12.919583333333334,3.2744564489747963,9.1,9.67,9.44,9.33
2017-04-13 08:00:00,11.77,18.9,-1.7,0.0,1010.6,80.0,2.1,8,3,4,0,0.0,0.8999999999999986,25.558333333333334,5.064618674573598,12.887500000000001,3.2821006661297654,8.76,9.1,9.67,12.54
2017-04-13 09:00:00,12.78,20.6,-1.1,0.0,1010.9,90.0,3.1,9,3,4,0,0.0,2.6000000000000014,25.608333333333334,5.006770777975306,12.91125,3.2790458746145714,11.77,8.76,9.1,12.21
2017-04-13 10:00:00,11.99,23.3,-2.2,0.0,1010.8,110.0,4.1,10,3,4,0,0.0,5.300000000000001,25.65416666666667,4.979172199984703,12.868333333333332,3.2842968497232716,12.78,11.77,8.76,13.02
2017-04-13 11:00:00,14.01,25.6,-2.2,0.0,1011.0,110.0,3.1,11,3,4,0,0.0,7.600000000000001,25.704166666666666,4.972050505765515,12.910833333333334,3.2925289826287067,11.99,12.78,11.77,12.99
2017-04-13 12:00:00,14.86,28.9,0.0,0.0,1010.5,110.0,2.1,12,3,4,0,0.0,10.899999999999999,25.795833333333334,5.011333170417489,12.944166666666666,3.3086788597720083,14.01,11.99,12.78,14.06
2017-04-13 13:00:00,18.36,29.4,-0.6,0.0,1009.6,110.0,1.5,13,3,4,0,0.0,11.399999999999999,25.816666666666666,5.025817404135292,13.099166666666667,3.474553354676466,14.86,14.01,11.99,14.64
2017-04-13 14:00:00,21.42,31.1,-1.7,0.0,1008.8,170.0,2.6,14,3,4,0,0.0,13.100000000000001,25.8625,5.070443981932164,13.222083333333332,3.7165657115684794,18.36,14.86,14.01,18.47
2017-04-13 15:00:00,23.75,33.3,-2.2,0.0,1007.8,230.0,6.7,15,3,4,0,0.0,15.299999999999997,25.929166666666664,5.16025607442327,13.565833333333332,4.275857317205771,21.42,18.36,14.86,15.5
