timestamp,electricity,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
2017-03-29 20:00:00,94.1875,14.3,10.4,1021.8,200.0,4.1
2017-03-29 21:00:00,82.031,14.1,10.4,1022.1,210.0,4.1
2017-03-29 22:00:00,69.4375,13.6,10.1,1022.5,180.0,4.1
2017-03-29 23:00:00,61.625,12.8,9.6,1022.3,180.0,3.1
2017-03-30 00:00:00,48.1875,12.1,9.2,1022.0,180.0,2.6
2017-03-30 01:00:00,44.7185,11.8,9.0,1021.9,200.0,2.6
2017-03-30 02:00:00,43.094,11.9,9.1,1021.4,190.0,4.1
2017-03-30 03:00:00,42.8435,12.1,8.7,1020.9,190.0,4.1
2017-03-30 04:00:00,42.5625,12.2,7.6,1020.7,190.0,3.1
2017-03-30 05:00:00,43.4375,11.8,7.4,1020.8,210.0,3.6
2017-03-30 06:00:00,50.094,12.1,7.9,1020.6,180.0,3.6
2017-03-30 07:00:00,62.8435,12.6,8.1,1020.7,180.0,3.1
2017-03-30 08:00:00,69.469,12.7,8.3,1020.5,170.0,4.1
2017-03-30 09:00:00,85.75,13.5,9.2,1020.6,180.0,3.1
2017-03-30 10:00:00,103.781,14.7,9.6,1020.8,200.0,3.1
2017-03-30 11:00:00,115.625,15.9,9.5,1020.6,180.0,4.6
2017-03-30 12:00:00,119.094,18.4,8.7,1020.0,180.0,5.7
2017-03-30 13:00:00,122.0935,19.9,8.1,1019.3,190.0,5.7
2017-03-30 14:00:00,122.6565,20.6,7.4,1018.7,210.0,7.7
2017-03-30 15:00:00,123.7185,21.3,8.3,1017.8,200.0,5.7
2017-03-30 16:00:00,125.625,20.6,8.3,1017.4,180.0,6.2
2017-03-30 17:00:00,121.4065,19.8,9.1,1016.7,170.0,5.7
2017-03-30 18:00:00,101.3435,18.9,8.8,1016.2,180.0,5.1
2017-03-30 19:00:00,90.969,18.4,8.5,1015.6,170.0,3.6
2017-03-30 20:00:00,79.5935,17.9,7.6,1015.5,160.0,5.1
2017-03-30 21:00:00,75.719,17.3,7.9,1015.0,150.0,4.6
2017-03-30 22:00:00,66.406,16.5,8.4,1014.3,150.0,4.6
2017-03-30 23:00:00,58.0625,16.0,8.3,1013.6,150.0,3.1
2017-03-31 00:00:00,47.8125,14.7,7.9,1012.8,150.0,3.6
2017-03-31 01:00:00,48.625,13.8,7.9,1011.9,150.0,3.1
2017-03-31 02:00:00,46.5,14.1,7.7,1011.2,160.0,4.1
2017-03-31 03:00:00,47.9065,13.2,7.5,1010.4,160.0,4.1
2017-03-31 04:00:00,46.7185,12.6,7.7,1009.9,170.0,3.1
2017-03-31 05:00:00,45.719,12.3,8.1,1009.8,200.0,2.6
2017-03-31 06:00:00,52.7185,11.5,7.8,1009.6,230.0,2.1
2017-03-31 07:00:00,64.75,12.1,8.5,1009.4,210.0,2.6
2017-03-31 08:00:00,68.375,12.7,8.8,1009.6,200.0,2.6
2017-03-31 09:00:00,85.4375,13.0,9.4,1009.6,190.0,3.1
2017-03-31 10:00:00,98.3125,12.6,10.3,1010.4,220.0,5.7
2017-03-31 11:00:00,111.844,13.3,9.5,1010.7,220.0,5.7
2017-03-31 12:00:00,112.531,13.7,9.1,1010.5,220.0,7.7
2017-03-31 13:00:00,113.5,14.0,8.3,1010.4,230.0,6.7
2017-03-31 14:00:00,117.3125,15.0,7.5,1010.3,220.0,6.7
2017-03-31 15:00:00,115.6875,16.7,7.5,1010.1,210.0,7.7
2017-03-31 16:00:00,113.375,15.8,5.9,1010.1,220.0,8.2
2017-03-31 17:00:00,102.7815,15.5,5.3,1010.3,220.0,8.8
2017-03-31 18:00:00,93.781,14.3,6.6,1010.2,210.0,7.2
2017-03-31 19:00:00,76.625,13.7,6.1,1010.0,210.0,6.7
2017-03-31 20:00:00,65.75,12.6,6.4,1009.8,200.0,3.1
2017-03-31 21:00:00,60.0625,12.1,6.6,1009.8,150.0,3.1
2017-03-31 22:00:00,52.875,10.9,6.5,1009.6,150.0,3.6
2017-03-31 23:00:00,48.7815,10.3,7.2,1009.3,160.0,4.1
2017-04-01 00:00:00,45.15600000000001,8.3,6.1,1008.9,130.0,2.1
2017-04-01 01:00:00,44.0625,9.5,7.0,1008.5,150.0,5.7
2017-04-01 02:00:00,43.8125,9.2,6.7,1007.9,150.0,4.6
2017-04-01 03:00:00,44.125,9.6,6.9,1007.5,150.0,4.1
2017-04-01 04:00:00,45.5315,10.3,7.2,1007.2,190.0,6.2
2017-04-01 05:00:00,44.8435,10.0,7.0,1007.3,200.0,4.6
2017-04-01 06:00:00,44.4375,10.0,7.0,1007.3,180.0,4.1
2017-04-01 07:00:00,46.75,10.1,7.6,1007.6,180.0,4.6
2017-04-01 08:00:00,47.375,10.4,7.4,1008.0,190.0,4.6
2017-04-01 09:00:00,46.9375,10.2,8.1,1008.6,200.0,5.7
2017-04-01 10:00:00,48.219,11.1,8.8,1009.2,230.0,4.1
2017-04-01 11:00:00,48.5935,14.5,7.6,1009.2,230.0,6.2
2017-04-01 12:00:00,50.6875,14.5,4.9,1009.4,250.0,6.2
2017-04-01 13:00:00,53.0625,16.1,6.1,1009.4,250.0,5.7
2017-04-01 14:00:00,51.8125,14.0,5.1,1009.7,250.0,6.2
2017-04-01 15:00:00,52.875,14.7,7.0,1009.8,220.0,6.2
2017-04-01 16:00:00,53.469,16.0,7.6,1009.7,220.0,4.1
2017-04-01 17:00:00,53.4685,14.2,5.3,1009.9,220.0,5.1
2017-04-01 18:00:00,53.25,13.6,6.7,1010.6,220.0,5.1
2017-04-01 19:00:00,52.25,12.4,7.0,1011.3,240.0,4.1
2017-04-01 20:00:00,49.469,11.3,6.1,1011.9,240.0,3.6
2017-04-01 21:00:00,45.5935,11.1,6.5,1013.0,300.0,0.5
2017-04-01 22:00:00,44.969,11.1,7.0,1013.5,220.0,2.6
2017-04-01 23:00:00,45.5935,10.2,6.6,1014.2,200.0,2.1
2017-04-02 00:00:00,44.219,9.9,6.6,1014.7,280.0,2.1
2017-04-02 01:00:00,42.8435,9.4,6.9,1015.2,280.0,2.1
2017-04-02 02:00:00,44.2815,8.4,6.5,1015.8,320.0,1.5
2017-04-02 03:00:00,42.9375,7.5,5.9,1016.3,280.0,1.0
2017-04-02 04:00:00,42.15600000000001,6.7,5.1,1016.9,280.0,1.0
2017-04-02 05:00:00,41.9065,6.8,5.8,1017.7,300.0,1.5
2017-04-02 06:00:00,42.03100000000001,7.3,6.0,1018.5,290.0,1.0
2017-04-02 07:00:00,42.3125,6.8,5.4,1019.5,330.0,2.1
2017-04-02 08:00:00,41.9375,7.7,5.7,1020.6,330.0,2.1
2017-04-02 09:00:00,41.5625,8.9,5.6,1021.5,320.0,2.6
2017-04-02 10:00:00,42.969,10.6,6.1,1022.1,290.0,2.6
2017-04-02 11:00:00,44.28100000000001,11.9,6.9,1022.5,300.0,2.1
2017-04-02 12:00:00,45.5625,13.1,6.2,1023.0,310.0,2.6
2017-04-02 13:00:00,46.0315,13.5,5.5,1023.0,310.0,2.1
2017-04-02 14:00:00,47.5,14.2,5.3,1023.1,300.0,2.1
2017-04-02 15:00:00,48.78100000000001,15.0,5.5,1023.2,290.0,2.1
2017-04-02 16:00:00,49.8125,15.4,5.2,1023.3,320.0,2.1
2017-04-02 17:00:00,49.8125,16.4,5.3,1023.4,260.0,3.1
2017-04-02 18:00:00,49.5,15.7,4.6,1024.0,260.0,3.1
2017-04-02 19:00:00,49.1565,14.7,4.3,1024.4,290.0,3.1
2017-04-02 20:00:00,49.0625,12.5,5.1,1024.9,320.0,2.1
2017-04-02 21:00:00,45.875,11.7,4.8,1025.4,10.0,1.5
2017-04-02 22:00:00,45.0935,10.8,4.8,1026.0,50.0,1.5
2017-04-02 23:00:00,44.219,9.4,4.3,1026.2,60.0,0.5
2017-04-03 00:00:00,43.53100000000001,8.9,4.8,1026.4,360.0,0.5
2017-04-03 01:00:00,42.6875,7.3,4.6,1026.6,0.0,0.0
2017-04-03 02:00:00,41.219,6.9,4.7,1026.3,30.0,1.0
2017-04-03 03:00:00,41.75,6.3,4.4,1026.2,30.0,0.5
2017-04-03 04:00:00,41.3125,5.7,3.8,1026.1,30.0,0.5
2017-04-03 05:00:00,42.53100000000001,4.6,3.0,1026.1,120.0,1.5
2017-04-03 06:00:00,48.625,5.3,4.1,1026.2,30.0,1.0
2017-04-03 07:00:00,61.344,4.1,3.7,1026.4,30.0,1.5
2017-04-03 08:00:00,66.281,6.2,6.2,1026.5,40.0,1.0
2017-04-03 09:00:00,78.4065,9.3,7.1,1026.5,110.0,1.5
2017-04-03 10:00:00,98.375,11.6,6.8,1026.5,150.0,1.0
2017-04-03 11:00:00,108.8125,14.1,7.1,1026.2,180.0,3.6
2017-04-03 12:00:00,110.6875,15.4,6.6,1026.0,170.0,5.7
2017-04-03 13:00:00,119.5,16.3,7.8,1025.4,160.0,5.7
2017-04-03 14:00:00,118.9375,16.9,7.8,1025.0,180.0,4.6
2017-04-03 15:00:00,123.75,16.7,7.4,1024.6,210.0,5.7
2017-04-03 16:00:00,122.4375,16.4,4.5,1024.2,220.0,5.1
2017-04-03 17:00:00,111.125,16.5,4.6,1023.9,230.0,6.7
2017-04-03 18:00:00,101.031,15.2,5.9,1023.6,220.0,6.2
2017-04-03 19:00:00,87.625,13.9,5.6,1023.5,210.0,5.7
2017-04-03 20:00:00,72.875,12.8,6.1,1023.7,210.0,5.1
2017-04-03 21:00:00,62.594,11.2,6.5,1024.0,210.0,5.7
2017-04-03 22:00:00,56.4685,9.7,6.1,1024.2,220.0,5.7
2017-04-03 23:00:00,46.375,9.6,6.2,1024.0,220.0,5.7
2017-04-04 00:00:00,45.25,8.8,6.2,1024.1,230.0,4.6
2017-04-04 01:00:00,42.1875,8.9,6.6,1024.0,200.0,3.6
2017-04-04 02:00:00,42.0935,9.2,7.0,1023.7,210.0,3.6
2017-04-04 03:00:00,42.625,9.4,7.6,1023.1,200.0,2.1
2017-04-04 04:00:00,41.5315,9.4,8.3,1023.0,200.0,2.1
2017-04-04 05:00:00,42.125,9.6,8.5,1023.1,220.0,2.1
2017-04-04 06:00:00,49.15600000000001,9.7,8.6,1023.3,200.0,2.6
2017-04-04 07:00:00,61.9375,10.0,8.9,1023.6,220.0,1.5
2017-04-04 08:00:00,67.0,10.4,8.9,1024.5,310.0,1.0
2017-04-04 09:00:00,82.5,10.6,9.4,1024.9,320.0,1.0
2017-04-04 10:00:00,99.969,11.9,9.5,1025.2,300.0,2.1
2017-04-04 11:00:00,114.0935,12.8,9.3,1025.7,310.0,2.1
2017-04-04 12:00:00,112.2815,13.1,8.9,1026.2,350.0,2.6
2017-04-04 13:00:00,109.8435,13.3,8.6,1026.4,320.0,2.6
2017-04-04 14:00:00,113.719,14.0,9.2,1026.4,50.0,2.1
2017-04-04 15:00:00,118.7185,14.8,9.2,1026.4,20.0,1.5
2017-04-04 16:00:00,117.5315,14.3,9.7,1026.5,330.0,4.1
2017-04-04 17:00:00,110.031,14.0,9.0,1026.7,340.0,3.6
2017-04-04 18:00:00,97.8125,14.3,8.8,1027.0,360.0,3.6
2017-04-04 19:00:00,90.4065,13.7,8.6,1027.6,360.0,3.1
2017-04-04 20:00:00,69.625,13.3,9.0,1028.1,360.0,3.6
2017-04-04 21:00:00,64.9375,12.1,9.3,1029.0,10.0,4.1
2017-04-04 22:00:00,60.8125,11.1,8.4,1029.7,20.0,3.1
2017-04-04 23:00:00,49.9375,10.6,8.1,1029.9,350.0,2.6
2017-04-05 00:00:00,44.719,9.2,7.7,1030.3,320.0,2.1
2017-04-05 01:00:00,44.90600000000001,9.3,6.8,1030.4,310.0,2.6
2017-04-05 02:00:00,44.344,7.6,3.9,1030.3,280.0,1.5
2017-04-05 03:00:00,44.7185,7.1,3.7,1030.3,300.0,1.5
2017-04-05 04:00:00,44.344,6.9,3.4,1030.5,320.0,2.6
2017-04-05 05:00:00,43.8125,5.7,2.7,1030.4,320.0,1.5
2017-04-05 06:00:00,51.375,5.2,2.7,1030.9,310.0,1.5
2017-04-05 07:00:00,65.2185,5.8,3.1,1031.0,330.0,2.6
2017-04-05 08:00:00,68.25,6.9,3.6,1031.7,330.0,3.1
2017-04-05 09:00:00,79.0625,9.0,4.3,1032.1,320.0,2.6
2017-04-05 10:00:00,93.5,10.2,4.0,1032.2,340.0,3.6
2017-04-05 11:00:00,106.5625,10.9,3.8,1031.8,350.0,4.1
2017-04-05 12:00:00,117.8125,11.9,3.9,1031.6,350.0,3.1
2017-04-05 13:00:00,114.4065,12.5,3.5,1031.6,350.0,4.1
2017-04-05 14:00:00,115.8125,13.8,4.1,1031.2,350.0,3.6
2017-04-05 15:00:00,114.781,13.9,3.1,1030.7,360.0,3.6
2017-04-05 16:00:00,111.9375,14.5,3.3,1030.3,320.0,3.6
2017-04-05 17:00:00,107.7815,14.3,4.1,1030.1,330.0,3.1
2017-04-05 18:00:00,91.5,14.3,3.8,1029.7,330.0,3.6
2017-04-05 19:00:00,79.8125,13.2,4.1,1030.4,330.0,3.6
2017-04-05 20:00:00,72.0935,11.8,3.9,1030.8,340.0,3.1
2017-04-05 21:00:00,59.6565,10.9,4.1,1031.3,330.0,3.1
2017-04-05 22:00:00,52.75,10.0,3.9,1031.6,330.0,2.6
2017-04-05 23:00:00,47.5,9.3,4.0,1031.5,330.0,3.1
2017-04-06 00:00:00,45.6565,8.9,3.8,1031.5,340.0,3.1
2017-04-06 01:00:00,44.4685,7.7,3.6,1031.4,320.0,1.5
2017-04-06 02:00:00,43.9375,7.3,3.6,1031.4,300.0,2.1
2017-04-06 03:00:00,42.3125,6.1,3.4,1031.3,260.0,1.0
2017-04-06 04:00:00,42.5,7.0,4.2,1031.3,320.0,1.0
2017-04-06 05:00:00,42.0625,7.0,4.0,1031.5,360.0,1.0
2017-04-06 06:00:00,49.0315,6.4,3.8,1031.5,350.0,1.0
2017-04-06 07:00:00,65.8435,6.4,4.0,1031.7,360.0,1.5
2017-04-06 08:00:00,67.7815,7.3,4.5,1032.3,320.0,1.0
2017-04-06 09:00:00,79.2185,8.6,4.9,1032.4,330.0,1.0
2017-04-06 10:00:00,91.9065,10.8,5.0,1032.2,310.0,1.0
2017-04-06 11:00:00,102.4375,12.7,5.6,1032.1,260.0,0.5
2017-04-06 12:00:00,104.3435,14.5,4.9,1031.8,250.0,1.5
2017-04-06 13:00:00,108.969,15.1,4.7,1031.3,280.0,2.6
2017-04-06 14:00:00,111.531,16.1,5.0,1030.7,320.0,2.1
2017-04-06 15:00:00,110.5315,16.6,5.0,1030.0,240.0,1.5
2017-04-06 16:00:00,113.9685,17.0,4.9,1029.3,270.0,1.5
2017-04-06 17:00:00,107.25,17.2,5.3,1028.8,240.0,2.6
2017-04-06 18:00:00,96.9065,16.9,5.4,1028.8,260.0,4.1
2017-04-06 19:00:00,82.75,15.9,5.8,1028.6,280.0,3.1
2017-04-06 20:00:00,72.156,14.4,5.9,1028.8,310.0,2.1
2017-04-06 21:00:00,60.1565,12.9,6.0,1028.9,320.0,2.1
2017-04-06 22:00:00,55.375,12.1,6.2,1029.2,340.0,1.5
2017-04-06 23:00:00,49.5935,11.3,6.1,1029.2,330.0,2.1
2017-04-07 00:00:00,45.15600000000001,10.3,5.8,1029.1,360.0,1.0
2017-04-07 01:00:00,44.844,8.9,5.6,1029.1,320.0,1.5
2017-04-07 02:00:00,44.125,8.2,4.6,1029.0,340.0,1.5
2017-04-07 03:00:00,45.15600000000001,7.4,4.3,1028.9,310.0,1.0
2017-04-07 04:00:00,43.7815,6.6,4.2,1028.6,310.0,1.0
2017-04-07 05:00:00,45.40600000000001,6.3,3.4,1028.1,290.0,1.0
2017-04-07 06:00:00,51.25,6.3,3.9,1027.9,310.0,1.0
2017-04-07 07:00:00,64.3125,5.7,4.1,1028.2,320.0,1.5
2017-04-07 08:00:00,70.9065,6.9,4.5,1028.6,310.0,1.5
2017-04-07 09:00:00,83.0625,8.9,5.0,1028.7,290.0,1.5
2017-04-07 10:00:00,104.4685,11.7,5.0,1028.5,30.0,2.1
2017-04-07 11:00:00,115.344,12.4,5.2,1028.1,330.0,1.5
2017-04-07 12:00:00,121.9375,13.1,5.2,1028.0,360.0,2.1
2017-04-07 13:00:00,122.625,15.5,7.3,1027.4,360.0,1.5
2017-04-07 14:00:00,125.4685,15.7,5.7,1026.8,250.0,2.6
2017-04-07 15:00:00,121.625,17.2,6.2,1026.2,230.0,2.1
2017-04-07 16:00:00,120.219,16.9,5.5,1025.6,320.0,2.6
2017-04-07 17:00:00,110.656,17.0,6.2,1025.3,340.0,3.1
2017-04-07 18:00:00,100.344,16.5,6.8,1025.1,30.0,2.6
2017-04-07 19:00:00,80.4375,15.7,6.6,1025.2,10.0,2.6
2017-04-07 20:00:00,70.125,14.1,6.4,1025.3,20.0,2.1
2017-04-07 21:00:00,60.25,12.7,6.0,1026.0,40.0,2.1
2017-04-07 22:00:00,52.53100000000001,12.1,6.0,1026.1,40.0,1.5
2017-04-07 23:00:00,45.344,11.2,5.7,1025.8,40.0,2.1
2017-04-08 00:00:00,43.3435,10.4,5.6,1025.6,20.0,1.0
2017-04-08 01:00:00,42.5315,8.4,5.1,1025.5,350.0,1.0
2017-04-08 02:00:00,43.1875,7.3,5.0,1025.2,320.0,0.5
2017-04-08 03:00:00,41.6875,6.9,5.0,1024.9,10.0,0.5
2017-04-08 04:00:00,41.03100000000001,5.8,4.2,1024.7,50.0,0.5
2017-04-08 05:00:00,40.6565,6.0,4.8,1024.4,30.0,1.0
2017-04-08 06:00:00,41.8435,5.5,4.8,1024.6,180.0,1.0
2017-04-08 07:00:00,41.6875,6.0,5.2,1024.8,320.0,1.0
2017-04-08 08:00:00,45.344,7.6,6.0,1025.0,350.0,0.5
2017-04-08 09:00:00,50.375,10.7,7.3,1025.1,80.0,0.5
2017-04-08 10:00:00,52.5935,12.5,7.0,1025.1,170.0,2.6
2017-04-08 11:00:00,52.9065,14.8,6.7,1024.8,180.0,2.1
2017-04-08 12:00:00,55.28100000000001,17.0,5.2,1024.4,190.0,2.1
2017-04-08 13:00:00,57.0625,18.4,4.2,1023.9,160.0,3.1
2017-04-08 14:00:00,59.9065,19.3,3.6,1023.3,180.0,3.1
2017-04-08 15:00:00,59.125,19.9,3.9,1022.7,190.0,2.6
2017-04-08 16:00:00,61.8435,20.4,4.2,1022.1,190.0,3.1
2017-04-08 17:00:00,61.9375,20.2,5.5,1021.8,180.0,3.1
2017-04-08 18:00:00,60.719,19.3,7.1,1021.7,190.0,4.1
2017-04-08 19:00:00,58.1875,17.8,6.4,1021.6,180.0,4.6
2017-04-08 20:00:00,55.3125,15.9,6.5,1021.9,190.0,3.6
2017-04-08 21:00:00,47.4375,14.8,6.7,1022.2,180.0,3.6
2017-04-08 22:00:00,45.6875,14.0,6.8,1022.2,160.0,3.1
2017-04-08 23:00:00,42.6875,13.0,6.8,1022.1,160.0,2.6
2017-04-09 00:00:00,42.844,9.6,5.2,1022.2,120.0,2.6
2017-04-09 01:00:00,42.9375,9.2,5.6,1022.1,120.0,3.1
2017-04-09 02:00:00,42.5,9.1,5.3,1021.8,100.0,1.5
2017-04-09 03:00:00,43.03100000000001,9.1,6.1,1021.5,80.0,0.5
2017-04-09 04:00:00,41.9375,8.3,5.1,1021.3,100.0,1.5
2017-04-09 05:00:00,41.2815,8.5,5.9,1021.1,140.0,2.6
2017-04-09 06:00:00,41.2815,8.5,5.8,1021.1,130.0,3.1
2017-04-09 07:00:00,41.2815,9.9,6.2,1021.2,130.0,3.1
2017-04-09 08:00:00,41.53100000000001,11.7,7.2,1021.3,120.0,2.1
2017-04-09 09:00:00,45.9375,14.1,7.6,1021.4,140.0,2.1
2017-04-09 10:00:00,48.219,16.8,8.5,1021.4,160.0,2.1
2017-04-09 11:00:00,49.90600000000001,19.5,9.3,1021.0,160.0,3.1
2017-04-09 12:00:00,52.094,22.1,9.6,1020.6,180.0,4.1
2017-04-09 13:00:00,55.0,23.3,9.9,1019.9,170.0,5.7
2017-04-09 14:00:00,56.75,24.4,7.2,1019.4,180.0,6.2
2017-04-09 15:00:00,57.0625,24.9,5.5,1019.0,190.0,7.2
2017-04-09 16:00:00,58.28100000000001,24.7,7.1,1018.3,190.0,6.7
2017-04-09 17:00:00,56.0625,24.2,8.8,1017.9,210.0,8.2
2017-04-09 18:00:00,56.969,23.2,5.7,1017.8,220.0,7.7
2017-04-09 19:00:00,54.8125,20.5,4.1,1018.0,220.0,6.2
2017-04-09 20:00:00,53.25,18.4,5.7,1018.3,220.0,5.1
2017-04-09 21:00:00,47.90600000000001,15.0,9.4,1019.6,290.0,7.2
2017-04-09 22:00:00,45.4375,13.0,8.5,1020.1,270.0,6.2
2017-04-09 23:00:00,44.5,12.6,8.0,1020.6,290.0,4.1
2017-04-10 00:00:00,50.0935,12.0,6.7,1021.1,310.0,3.6
2017-04-10 01:00:00,43.0625,11.5,6.1,1021.5,310.0,3.6
2017-04-10 02:00:00,42.344,10.8,6.0,1021.8,300.0,3.1
2017-04-10 03:00:00,42.3125,10.2,6.1,1021.8,290.0,2.6
2017-04-10 04:00:00,42.6875,9.7,6.1,1022.3,280.0,3.6
2017-04-10 05:00:00,42.5625,9.5,6.2,1023.0,290.0,3.1
2017-04-10 06:00:00,47.7185,9.2,6.0,1023.7,310.0,1.0
2017-04-10 07:00:00,63.6565,9.2,4.6,1024.5,340.0,2.6
2017-04-10 08:00:00,66.406,9.1,3.2,1025.3,330.0,3.6
2017-04-10 09:00:00,83.0,10.1,1.9,1025.8,330.0,4.1
2017-04-10 10:00:00,103.7815,11.1,2.8,1026.0,310.0,5.1
2017-04-10 11:00:00,111.6875,11.9,2.4,1026.2,340.0,4.6
2017-04-10 12:00:00,103.9375,12.6,2.2,1026.4,300.0,4.6
2017-04-10 13:00:00,107.7185,12.0,2.1,1026.7,300.0,4.6
2017-04-10 14:00:00,111.75,12.9,1.7,1026.7,330.0,4.1
2017-04-10 15:00:00,109.1565,12.9,2.3,1026.9,310.0,3.6
2017-04-10 16:00:00,110.375,12.8,1.5,1026.6,310.0,3.6
2017-04-10 17:00:00,106.7185,12.8,1.9,1026.3,350.0,2.6
2017-04-10 18:00:00,95.625,13.0,1.5,1026.2,310.0,3.1
2017-04-10 19:00:00,84.5315,12.6,1.9,1026.5,340.0,3.1
2017-04-10 20:00:00,74.5,12.1,1.3,1027.1,340.0,2.6
2017-04-10 21:00:00,64.0935,11.4,2.0,1027.6,340.0,2.6
2017-04-10 22:00:00,57.125,9.9,1.6,1028.1,330.0,2.6
2017-04-10 23:00:00,47.125,9.3,1.4,1028.2,320.0,1.5
2017-04-11 00:00:00,48.344,8.7,1.9,1028.4,310.0,1.5
2017-04-11 01:00:00,49.0935,8.5,2.4,1028.2,300.0,2.1
2017-04-11 02:00:00,48.0,8.3,2.8,1027.9,290.0,2.6
2017-04-11 03:00:00,48.844,7.2,2.6,1028.1,300.0,1.5
2017-04-11 04:00:00,47.4375,6.4,2.6,1028.3,290.0,2.1
2017-04-11 05:00:00,46.75,6.8,3.0,1028.4,290.0,2.1
2017-04-11 06:00:00,52.625,6.4,2.8,1028.5,300.0,2.1
2017-04-11 07:00:00,68.9685,6.3,3.1,1028.8,280.0,2.6
2017-04-11 08:00:00,69.4375,7.2,3.6,1029.2,290.0,2.6
2017-04-11 09:00:00,85.094,9.0,3.7,1029.0,310.0,3.1
2017-04-11 10:00:00,98.25,10.1,3.0,1029.1,330.0,3.1
2017-04-11 11:00:00,109.6875,11.1,2.6,1029.1,330.0,3.6
2017-04-11 12:00:00,110.2185,12.7,3.7,1028.8,310.0,2.6
2017-04-11 13:00:00,109.625,13.5,2.8,1028.3,280.0,4.1
2017-04-11 14:00:00,114.0625,14.8,3.1,1027.8,260.0,5.7
2017-04-11 15:00:00,113.625,14.9,4.4,1027.3,270.0,4.6
2017-04-11 16:00:00,110.1875,16.0,5.2,1026.6,270.0,4.6
2017-04-11 17:00:00,102.594,16.1,4.4,1025.5,270.0,5.1
2017-04-11 18:00:00,87.2185,15.6,4.7,1025.2,250.0,5.1
2017-04-11 19:00:00,80.844,14.9,5.3,1024.8,260.0,5.7
2017-04-11 20:00:00,70.156,13.2,4.1,1024.4,250.0,5.7
2017-04-11 21:00:00,62.094,12.0,3.1,1024.5,260.0,4.1
2017-04-11 22:00:00,57.0,11.4,3.0,1024.6,260.0,5.7
2017-04-11 23:00:00,49.375,10.1,3.8,1024.1,250.0,5.7
2017-04-12 00:00:00,44.53100000000001,8.9,4.4,1023.9,250.0,5.1
2017-04-12 01:00:00,46.8125,8.0,4.2,1023.5,260.0,4.1
2017-04-12 02:00:00,46.4065,7.0,4.2,1023.0,260.0,4.1
2017-04-12 03:00:00,46.03100000000001,6.6,4.3,1022.3,250.0,5.1
2017-04-12 04:00:00,45.0315,6.3,4.4,1021.7,240.0,4.1
2017-04-12 05:00:00,44.78100000000001,5.9,4.3,1021.3,240.0,3.6
2017-04-12 06:00:00,50.594,6.4,4.5,1020.7,250.0,3.6
2017-04-12 07:00:00,64.5,6.7,4.6,1020.6,270.0,3.6
2017-04-12 08:00:00,68.0625,8.6,5.7,1020.3,250.0,4.1
2017-04-12 09:00:00,80.3125,9.6,5.9,1020.0,250.0,5.1
2017-04-12 10:00:00,91.656,11.2,5.7,1019.4,250.0,4.6
2017-04-12 11:00:00,100.625,12.5,5.4,1019.2,270.0,5.7
2017-04-12 12:00:00,108.125,13.0,4.8,1019.0,270.0,6.2
2017-04-12 13:00:00,106.4065,14.6,4.7,1018.2,270.0,6.7
2017-04-12 14:00:00,104.75,14.6,4.7,1018.1,290.0,5.1
2017-04-12 15:00:00,100.75,15.5,4.6,1017.5,280.0,6.7
2017-04-12 16:00:00,100.3125,16.1,4.6,1017.0,280.0,6.7
2017-04-12 17:00:00,98.781,15.9,4.9,1016.6,270.0,6.2
2017-04-12 18:00:00,84.1565,15.5,5.5,1016.5,290.0,4.6
2017-04-12 19:00:00,74.7185,15.0,5.9,1016.4,270.0,4.6
2017-04-12 20:00:00,66.8125,14.2,6.3,1016.8,300.0,5.7
2017-04-12 21:00:00,59.0625,13.0,6.1,1017.3,300.0,4.6
2017-04-12 22:00:00,50.4375,12.5,6.2,1017.6,300.0,5.7
2017-04-12 23:00:00,45.0,12.0,6.7,1018.1,310.0,2.6
2017-04-13 00:00:00,44.313,11.2,4.0,1018.5,330.0,4.6
2017-04-13 01:00:00,43.4375,10.2,3.0,1018.5,310.0,4.1
2017-04-13 02:00:00,43.5,8.9,2.9,1018.4,310.0,1.5
2017-04-13 03:00:00,44.3125,8.3,3.6,1018.2,300.0,1.5
2017-04-13 04:00:00,43.5935,8.4,3.4,1018.2,290.0,2.6
2017-04-13 05:00:00,43.469,6.0,1.7,1018.4,280.0,1.5
2017-04-13 06:00:00,42.90600000000001,6.7,3.1,1018.3,280.0,2.1
2017-04-13 07:00:00,43.5625,6.9,3.2,1018.7,290.0,1.5
2017-04-13 08:00:00,45.125,8.5,3.7,1019.1,300.0,2.1
2017-04-13 09:00:00,47.3125,10.0,3.7,1019.1,310.0,4.1
2017-04-13 10:00:00,51.625,10.5,2.5,1019.3,300.0,3.6
2017-04-13 11:00:00,53.5625,12.3,2.8,1019.1,310.0,4.1
2017-04-13 12:00:00,55.6565,12.0,1.6,1019.1,290.0,3.6
2017-04-13 13:00:00,56.40600000000001,12.4,1.2,1018.9,300.0,4.1
2017-04-13 14:00:00,57.0315,13.0,1.1,1018.6,310.0,3.6
2017-04-13 15:00:00,57.4685,13.9,0.6,1018.0,260.0,4.6
2017-04-13 16:00:00,59.1565,13.5,1.3,1017.7,310.0,2.6
2017-04-13 17:00:00,58.0625,13.2,1.4,1017.7,290.0,4.1
2017-04-13 18:00:00,56.5,12.8,1.5,1017.7,310.0,3.6
