building_id,date,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
Robin_lodging_Renea,2017-08-20,0.5907,0.5233,0.5038,0.4929,0.4919,0.494,0.5212,0.8806,1.0,0.8827,0.8719,0.7351,0.6743,0.6906,0.6298,0.6591,0.7959,0.798,0.861,0.8035,0.6254,0.6308,0.608,0.5993
Robin_lodging_Renea,2017-08-21,0.4955,0.4795,0.4625,0.4635,0.4715,0.4865,0.4595,0.8428,0.9169,1.0,0.7598,0.6727,0.6026,0.6577,0.6336,0.5766,0.6607,0.7437,0.7017,0.7858,0.5365,0.5736,0.5445,0.5516
Robin_lodging_Renea,2017-08-22,1.0,0.9778,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417,0.0417
Robin_lodging_Renea,2017-08-23,0.2858,0.4851,0.4523,0.4605,0.4574,0.4523,0.4903,0.841,0.9385,1.0,0.7887,0.6667,0.7077,0.7067,0.6903,0.6103,0.7272,0.8831,0.8544,0.799,0.5651,0.561,0.5446,0.5877
Robin_lodging_Renea,2017-08-24,0.543,0.4671,0.458,0.4439,0.4378,0.4419,0.5157,0.8099,0.9373,1.0,0.6825,0.5854,0.6512,0.6097,0.6299,0.6077,0.7199,0.8423,0.7492,0.7947,0.6117,0.6754,0.6178,0.6229
Robin_lodging_Renea,2017-08-25,0.5734,0.4831,0.4463,0.4407,0.435,0.4256,0.4557,0.7702,0.8616,1.0,0.8249,0.6817,0.6704,0.597,0.6846,0.6478,0.8051,0.8286,0.8606,0.8719,0.6224,0.6299,0.6139,0.6243
Robin_lodging_Renea,2017-08-26,0.6384,0.5863,0.4658,0.4754,0.459,0.4523,0.4532,0.8158,0.9026,1.0,0.9277,0.7252,0.676,0.6972,0.6596,0.6731,0.8023,0.839,0.839,0.9036,0.7387,0.7088,0.6683,0.6953
Robin_lodging_Renea,2017-08-27,0.6251,0.558,0.534,0.5073,0.4514,0.4858,0.5778,0.7618,0.853,1.0,0.8831,0.6672,0.5727,0.5219,0.6389,0.5692,0.7558,0.8289,0.7919,0.8813,0.7068,0.6965,0.6586,0.6612
Robin_lodging_Renea,2017-08-28,0.6005,0.5741,0.5053,0.4806,0.4691,0.4956,0.7769,0.948,1.0,0.9453,0.7884,0.657,0.5864,0.567,0.6446,0.6702,0.7892,0.8448,0.8677,0.8554,0.6358,0.6296,0.6005,0.5873
Robin_lodging_Renea,2017-08-29,0.5181,0.5755,0.549,0.5313,0.5199,0.4801,0.5199,0.9206,0.9691,1.0,0.8208,0.6858,0.6717,0.6099,0.639,0.579,0.6823,0.7343,0.7114,0.767,0.519,0.5013,0.4713,0.4634
Robin_lodging_Renea,2017-08-30,0.5553,0.5783,0.5148,0.5027,0.5027,0.5104,0.5115,0.9858,0.8215,1.0,0.7798,0.7295,0.7634,0.6637,0.7273,0.69,0.6528,0.6156,0.5849,0.6035,0.5575,0.5433,0.5334,0.5652
Robin_lodging_Renea,2017-08-31,0.5768,0.5585,0.5528,0.5665,0.5378,0.5138,0.5206,0.8807,0.8945,0.953,0.883,0.75,0.7454,0.7087,0.8073,0.7271,0.8555,1.0,0.9163,0.9094,0.672,0.6307,0.6032,0.5986
Robin_lodging_Renea,2017-09-01,0.5096,0.5064,0.4958,0.4862,0.4883,0.4703,0.4915,0.9013,0.8758,1.0,0.7803,0.6306,0.7527,0.7601,0.7378,0.6837,0.6592,0.673,0.5977,0.5202,0.517,0.5287,0.4894,0.483
Robin_lodging_Renea,2017-09-02,0.7976,0.8569,0.7522,0.7347,0.7696,0.7557,0.7417,0.8115,0.8429,0.8569,0.8394,0.9005,1.0,0.8604,0.8517,0.8586,0.8726,0.911,0.8482,0.8342,0.8429,0.8394,0.7958,0.7958
Robin_lodging_Renea,2017-09-03,0.8377,0.7062,0.6948,0.6769,0.7045,0.6997,0.6948,0.7338,0.7695,0.8068,0.7938,0.7808,0.8068,0.8214,0.7938,0.8864,0.9562,0.9708,0.9205,0.9805,0.9188,1.0,0.9464,0.8133
Robin_lodging_Renea,2017-09-04,0.595,0.5564,0.499,0.4864,0.453,0.4478,0.5658,0.9749,0.9666,1.0,0.8194,0.6284,0.6106,0.6701,0.6576,0.5605,0.6712,0.5741,0.6775,0.643,0.5355,0.6315,0.6159,0.6013
Robin_lodging_Renea,2017-09-05,0.5629,0.518,0.5083,0.4254,0.4244,0.5015,0.5161,0.9024,1.0,0.8761,0.6741,0.6098,0.5541,0.5961,0.6185,0.5356,0.6059,0.5483,0.5512,0.5854,0.5073,0.5834,0.561,0.5668
Robin_lodging_Renea,2017-09-06,0.6028,0.5931,0.5065,0.4794,0.4502,0.487,0.4784,1.0,0.9978,0.9416,0.7392,0.6797,0.6374,0.7327,0.7294,0.6147,0.6677,0.6916,0.632,0.7056,0.6732,0.6829,0.671,0.631
Robin_lodging_Renea,2017-09-07,0.6178,0.5936,0.5463,0.5518,0.4648,0.5154,0.4725,0.9515,1.0,0.9956,0.7511,0.6432,0.6894,0.7775,0.7346,0.6861,0.674,0.63,0.6057,0.6949,0.6685,0.6542,0.6399,0.6619
Robin_lodging_Renea,2017-09-08,0.5325,0.5691,0.497,0.5325,0.5366,0.4634,0.5244,0.8222,0.9136,1.0,0.7317,0.6433,0.6016,0.6026,0.6596,0.5579,0.5661,0.5274,0.5061,0.4959,0.4959,0.4909,0.4563,0.4553
Robin_lodging_Renea,2017-09-09,0.727,0.6937,0.6746,0.6619,0.6762,0.6587,0.6698,0.7333,0.7571,0.8159,0.9127,0.8984,0.9111,0.9079,0.9175,0.9063,1.0,0.8952,0.8556,0.8508,0.8651,0.8095,0.7905,0.7365
Robin_lodging_Renea,2017-09-10,0.7636,0.7228,0.7245,0.7228,0.7347,0.7874,0.7483,0.767,0.7772,0.7959,0.8707,0.8537,0.8793,0.8095,0.8946,1.0,0.8571,0.8299,0.8112,0.8231,0.8265,0.7925,0.7585,0.767
Robin_lodging_Renea,2017-09-11,0.6158,0.579,0.5545,0.5668,0.5613,0.5531,0.579,0.7425,0.9537,0.9223,0.9278,1.0,0.9755,0.9619,0.9632,0.9523,0.8488,0.7452,0.6839,0.6717,0.658,0.6444,0.6458,0.6253
Robin_lodging_Renea,2017-09-12,0.7217,0.6571,0.6442,0.6542,0.6471,0.6385,0.6499,0.7862,0.9154,0.8795,1.0,0.9971,0.9871,0.9713,0.9283,0.792,0.8092,0.8063,0.769,0.7661,0.7776,0.8637,0.7403,0.7446
Robin_lodging_Renea,2017-09-13,0.6077,0.6275,0.604,0.6126,0.6188,0.6101,0.6052,0.7252,0.8713,0.9059,1.0,0.8725,0.8366,0.8069,0.8069,0.6844,0.7512,0.6795,0.599,0.5829,0.5891,0.5903,0.5755,0.5804
Robin_lodging_Renea,2017-09-14,0.6363,0.5684,0.5364,0.5327,0.5364,0.5462,0.545,0.7275,0.7238,0.8471,0.9605,0.7793,1.0,0.7953,0.7756,0.7016,0.7275,0.6695,0.6153,0.6387,0.5919,0.651,0.5721,0.5771
Robin_lodging_Renea,2017-09-15,0.5587,0.5389,0.5167,0.5192,0.5155,0.5266,0.5266,0.6428,1.0,0.7689,0.864,0.8986,0.8925,0.8727,0.8591,0.7145,0.6885,0.6415,0.6279,0.6452,0.618,0.5822,0.5723,0.576
Robin_lodging_Renea,2017-09-16,0.5831,0.4609,0.4566,0.4491,0.4534,0.4459,0.4512,0.4802,0.4802,0.5295,0.9411,0.9089,0.926,1.0,0.8617,0.7299,0.6742,0.6677,0.6752,0.6988,0.6956,0.6945,0.6827,0.6881
Robin_lodging_Renea,2017-09-17,0.6362,0.5605,0.5261,0.5447,0.4572,0.4277,0.4297,0.5054,0.5664,0.6667,0.9813,0.9135,0.998,1.0,0.8092,0.646,0.6637,0.6962,0.6981,0.7198,0.6922,0.6342,0.6804,0.6529
Robin_lodging_Renea,2017-09-18,0.6574,0.6149,0.5614,0.5198,0.4931,0.5099,0.4594,0.9158,0.9683,1.0,0.996,0.7693,0.7446,0.7842,0.7594,0.7406,0.9436,0.9624,0.9564,0.9693,0.697,0.6911,0.6901,0.696
Robin_lodging_Renea,2017-09-19,0.5682,0.5419,0.497,0.4818,0.4259,0.4022,0.5013,0.7985,0.8975,1.0,0.8357,0.6732,0.624,0.6342,0.663,0.641,0.84,0.7993,0.8298,0.8831,0.6232,0.5927,0.5851,0.5944
Robin_lodging_Renea,2017-09-20,0.5739,0.5378,0.5185,0.4437,0.3798,0.3899,0.4134,0.8,0.8521,1.0,0.8168,0.6252,0.7042,0.6874,0.6378,0.684,0.837,0.8647,0.905,0.8672,0.6277,0.5765,0.5966,0.5941
Robin_lodging_Renea,2017-09-21,0.5904,0.5567,0.5319,0.5124,0.4238,0.4202,0.5443,0.8378,0.8245,0.9335,0.8803,0.68,0.6853,0.7048,0.703,0.6968,0.9477,0.9681,1.0,0.9504,0.6667,0.6082,0.6011,0.5966
Robin_lodging_Renea,2017-09-22,0.6219,0.5842,0.5741,0.5446,0.4775,0.4683,0.4747,0.8721,0.8464,0.9476,0.9384,0.7516,0.7764,0.8206,0.7976,0.7948,0.8648,0.9798,1.0,0.9733,0.736,0.6863,0.6642,0.6431
Robin_lodging_Renea,2017-09-23,0.6564,0.567,0.539,0.4549,0.5013,0.4259,0.4855,0.4943,0.5425,0.6503,0.9535,0.9588,1.0,0.9676,0.8344,0.7055,0.6968,0.6959,0.7029,0.7336,0.7397,0.7344,0.716,0.7125
Robin_lodging_Renea,2017-09-24,0.5915,0.5842,0.5359,0.5,0.4338,0.4649,0.4681,0.5212,0.6953,0.8962,0.9477,0.9975,1.0,0.7966,0.6593,0.6757,0.6291,0.6422,0.6797,0.7108,0.7018,0.6895,0.683,0.6413
Robin_lodging_Renea,2017-09-25,0.5045,0.468,0.4487,0.4274,0.3558,0.3338,0.6972,0.7412,0.8706,0.8293,0.6414,0.6098,0.6373,0.5836,0.6304,0.7715,0.8431,1.0,0.9381,0.6848,0.6201,0.6153,0.6001,0.5602
Robin_lodging_Renea,2017-09-26,0.5868,0.5375,0.5044,0.4831,0.4397,0.439,0.7353,0.7581,0.9485,0.8478,0.6949,0.6699,0.689,0.6632,0.6963,0.8199,0.95,1.0,0.9596,0.7103,0.6382,0.639,0.6632,0.6456
Robin_lodging_Renea,2017-09-27,0.5494,0.5014,0.4659,0.4416,0.4103,0.3686,0.6217,0.7455,0.8971,0.8401,0.6307,0.5946,0.5987,0.6154,0.6356,0.7955,0.8616,1.0,0.9207,0.6349,0.6078,0.6168,0.6029,0.5883
Robin_lodging_Renea,2017-09-28,0.528,0.5158,0.4871,0.4455,0.4218,0.444,0.7001,0.7453,0.8795,0.8601,0.6485,0.6894,0.6937,0.7102,0.6793,0.7991,0.8659,1.0,0.9527,0.7102,0.6478,0.6155,0.5968,0.566
Robin_lodging_Renea,2017-09-29,0.5304,0.4945,0.4952,0.4755,0.4396,0.4265,0.7206,0.7154,0.8822,0.8764,0.7081,0.6518,0.7176,0.6928,0.7045,0.8003,0.8603,1.0,0.929,0.7315,0.6138,0.6211,0.5984,0.5852
Robin_lodging_Renea,2017-09-30,0.6291,0.5938,0.523,0.4975,0.4844,0.4679,0.4416,0.4868,0.5493,0.8347,0.875,1.0,0.9852,0.81,0.6201,0.6168,0.6694,0.7286,0.741,0.7286,0.7212,0.7089,0.7081,0.6834
Robin_lodging_Renea,2017-10-01,0.5752,0.5574,0.5258,0.4911,0.4672,0.4264,0.4649,0.4796,0.5351,0.7857,0.8689,0.9198,1.0,0.798,0.6399,0.6484,0.6569,0.7109,0.7433,0.7348,0.7348,0.7487,0.7348,0.6453
Robin_lodging_Renea,2017-10-02,0.5058,0.4325,0.4119,0.3448,0.3379,0.3783,0.6532,0.7505,0.889,0.8705,0.6525,0.6402,0.671,0.6943,0.6703,0.7443,0.841,1.0,0.9082,0.7437,0.6456,0.6498,0.6299,0.5894
Robin_lodging_Renea,2017-10-03,0.5167,0.4532,0.4183,0.3971,0.3602,0.393,0.6288,0.7307,0.8701,0.8045,0.6247,0.6309,0.6466,0.6193,0.5981,0.7273,0.8373,1.0,0.9139,0.6658,0.6384,0.6329,0.62,0.5714
Robin_lodging_Renea,2017-10-04,0.5076,0.4547,0.4171,0.3959,0.3622,0.386,0.6266,0.7059,0.8004,0.7726,0.6015,0.577,0.6371,0.6107,0.6054,0.698,0.8182,1.0,0.879,0.6279,0.5988,0.6015,0.6061,0.5757
Robin_lodging_Renea,2017-10-05,0.4926,0.459,0.4118,0.3809,0.3351,0.3331,0.6057,0.7564,0.8412,0.7813,0.611,0.5855,0.6279,0.5989,0.6117,0.6803,0.8284,1.0,0.9098,0.6655,0.6521,0.6312,0.5895,0.5518
Robin_lodging_Renea,2017-10-06,0.5555,0.5321,0.5306,0.4966,0.4687,0.4611,0.7117,0.7819,0.9079,0.8868,0.686,0.6679,0.6838,0.7245,0.6717,0.7577,0.8943,0.9962,1.0,0.7026,0.6755,0.6626,0.64,0.6302
Robin_lodging_Renea,2017-10-07,0.603,0.5647,0.5195,0.4875,0.461,0.4399,0.4321,0.4711,0.525,0.8136,0.8861,0.9337,1.0,0.791,0.6724,0.6747,0.6786,0.7059,0.7285,0.7215,0.7067,0.6849,0.6716,0.6334
Robin_lodging_Renea,2017-10-08,0.6148,0.5909,0.5375,0.5128,0.4912,0.4936,0.4434,0.5112,0.5526,0.8421,0.8828,0.9785,1.0,0.8166,0.6332,0.6268,0.6946,0.7408,0.7759,0.7751,0.7592,0.7711,0.7528,0.6946
Robin_lodging_Renea,2017-10-09,0.5155,0.4402,0.3853,0.3662,0.3714,0.3866,0.6993,0.698,0.9022,0.8857,0.6517,0.6167,0.6345,0.6398,0.5981,0.7978,0.7845,1.0,0.9108,0.6709,0.6371,0.6471,0.614,0.5876
Robin_lodging_Renea,2017-10-10,0.5121,0.4472,0.417,0.3672,0.3187,0.3416,0.6348,0.781,0.8872,0.8164,0.6315,0.6118,0.6249,0.621,0.6472,0.7633,0.7685,1.0,0.8885,0.661,0.6275,0.621,0.6098,0.5633
Robin_lodging_Renea,2017-10-11,0.5228,0.4557,0.4369,0.3738,0.3664,0.3369,0.643,0.7866,0.8906,0.8523,0.6463,0.6242,0.6738,0.6852,0.6174,0.7671,0.853,1.0,0.9302,0.6765,0.6604,0.645,0.6188,0.5913
Robin_lodging_Renea,2017-10-12,0.5654,0.4982,0.4267,0.371,0.3424,0.4024,0.737,0.7727,0.8999,0.8406,0.634,0.6219,0.6419,0.7155,0.6883,0.7734,0.8585,1.0,0.9535,0.7205,0.6948,0.6883,0.6869,0.6462
Robin_lodging_Renea,2017-10-13,0.57,0.5071,0.4864,0.4579,0.4143,0.415,0.7057,0.77,0.9086,0.9079,0.7393,0.7029,0.705,0.7,0.6679,0.7657,0.9543,1.0,0.9286,0.7093,0.6814,0.6379,0.6464,0.6171
Robin_lodging_Renea,2017-10-14,0.6,0.5627,0.5232,0.5118,0.4738,0.435,0.4692,0.4821,0.5133,0.7962,0.87,0.9338,1.0,0.7779,0.6236,0.6122,0.6198,0.6837,0.7034,0.7095,0.6814,0.6753,0.6707,0.6243
Robin_lodging_Renea,2017-10-15,0.6193,0.5904,0.5614,0.5149,0.4956,0.4402,0.4803,0.4996,0.5349,0.7839,0.9084,0.9759,1.0,0.8506,0.6546,0.6361,0.6659,0.6988,0.7454,0.759,0.7647,0.7639,0.7454,0.6916
Robin_lodging_Renea,2017-10-16,0.5136,0.4565,0.3859,0.3716,0.3372,0.347,0.6414,0.6777,0.8508,0.8016,0.6576,0.6077,0.653,0.6342,0.6115,0.6958,0.8482,1.0,0.9021,0.6725,0.6174,0.6232,0.6122,0.5947
Robin_lodging_Renea,2017-10-17,0.5477,0.5057,0.4577,0.4206,0.3753,0.3394,0.641,0.7201,0.9128,0.8715,0.6545,0.7032,0.6579,0.6748,0.6687,0.7843,0.9074,1.0,0.9635,0.7045,0.666,0.6775,0.6552,0.6173
Robin_lodging_Renea,2017-10-18,0.5286,0.4648,0.4194,0.3851,0.3298,0.3417,0.6886,0.7261,0.8302,0.8295,0.7149,0.734,0.7386,0.7419,0.688,0.8203,0.8394,1.0,0.896,0.6754,0.6274,0.632,0.6208,0.5899
Robin_lodging_Renea,2017-10-19,0.5329,0.4736,0.4493,0.4163,0.4058,0.3926,0.6746,0.7253,0.8465,0.8083,0.6285,0.6495,0.6673,0.6647,0.67,0.7582,0.8254,1.0,0.8788,0.6772,0.6252,0.6074,0.6298,0.5968
Robin_lodging_Renea,2017-10-20,0.5832,0.527,0.4636,0.437,0.4147,0.4327,0.7106,0.7509,0.9345,0.8719,0.6832,0.6688,0.6933,0.6818,0.7351,0.797,0.8546,1.0,0.969,0.7084,0.6839,0.6631,0.6623,0.6206
Robin_lodging_Renea,2017-10-21,0.6477,0.5877,0.5526,0.5246,0.4708,0.4295,0.5082,0.4918,0.5588,0.8348,0.8776,0.9532,1.0,0.7935,0.6235,0.6446,0.6695,0.7303,0.7677,0.7436,0.7311,0.7186,0.6929,0.6734
Robin_lodging_Renea,2017-10-22,0.6199,0.5721,0.5162,0.4787,0.4478,0.4544,0.4838,0.4801,0.5132,0.7412,0.8316,0.9478,1.0,0.7912,0.6368,0.6515,0.6581,0.7191,0.7287,0.6882,0.7184,0.739,0.7228,0.6853
Robin_lodging_Renea,2017-10-23,0.5517,0.4858,0.4174,0.3713,0.3199,0.3871,0.682,0.7024,0.9039,0.8637,0.6656,0.6406,0.6649,0.6801,0.6708,0.74,0.8644,1.0,0.9447,0.7294,0.6689,0.6583,0.6471,0.6057
Robin_lodging_Renea,2017-10-24,0.5428,0.4738,0.433,0.4157,0.3327,0.3716,0.6475,0.696,0.8761,0.7969,0.6379,0.6367,0.6871,0.6807,0.6226,0.696,0.8295,1.0,0.8959,0.6833,0.6258,0.6315,0.6181,0.6009
Robin_lodging_Renea,2017-10-25,0.5867,0.4772,0.4362,0.42,0.3891,0.3528,0.6909,0.7372,0.8824,0.8246,0.6438,0.6405,0.6895,0.6875,0.6485,0.7345,0.8878,1.0,0.955,0.7083,0.6505,0.6774,0.6573,0.6438
Robin_lodging_Renea,2017-10-26,0.5964,0.4914,0.4555,0.4262,0.4036,0.4229,0.6995,0.746,0.863,0.8158,0.6463,0.6376,0.6742,0.6782,0.6529,0.7693,0.867,1.0,0.9428,0.7241,0.6543,0.6616,0.6656,0.643
Robin_lodging_Renea,2017-10-27,0.5797,0.5209,0.4305,0.3874,0.3867,0.4182,0.7598,0.7426,0.8686,0.846,0.6906,0.6653,0.7029,0.7283,0.679,0.7871,0.8727,1.0,0.9521,0.6708,0.6441,0.6256,0.627,0.6071
Robin_lodging_Renea,2017-10-28,0.6466,0.5965,0.554,0.527,0.4931,0.5008,0.5255,0.517,0.5702,0.6073,0.8796,0.9861,1.0,0.8318,0.6458,0.642,0.6559,0.7623,0.7577,0.7438,0.7346,0.7253,0.7153,0.6968
Robin_lodging_Renea,2017-10-29,0.6332,0.5652,0.5172,0.4928,0.4792,0.4613,0.4706,0.4506,0.4936,0.5172,0.5752,0.8933,0.9893,1.0,0.8245,0.6325,0.6433,0.6769,0.7077,0.7221,0.7357,0.7256,0.74,0.7163
Robin_lodging_Renea,2017-10-30,0.6291,0.567,0.4943,0.4443,0.441,0.4076,0.443,0.7478,0.7412,0.8726,0.8452,0.6524,0.6351,0.7098,0.6811,0.6398,0.7605,0.9446,1.0,0.9733,0.7191,0.6691,0.6664,0.6631
Robin_lodging_Renea,2017-10-31,0.5984,0.5673,0.4708,0.4416,0.3471,0.3706,0.3591,0.6206,0.724,0.8217,0.828,0.6079,0.6282,0.7411,0.684,0.6859,0.7195,0.8528,1.0,0.9442,0.7418,0.6497,0.6161,0.5958
Robin_lodging_Renea,2017-11-01,0.5899,0.5425,0.5099,0.4818,0.4562,0.4216,0.412,0.6571,0.6583,0.8042,0.8413,0.6699,0.6526,0.7313,0.698,0.6539,0.7914,0.8829,1.0,0.9584,0.698,0.6449,0.6462,0.6424
Robin_lodging_Renea,2017-11-02,0.573,0.5106,0.4561,0.4282,0.3943,0.3652,0.3416,0.6402,0.7426,0.8256,0.7644,0.6118,0.6154,0.6105,0.6651,0.6469,0.7147,0.8431,1.0,0.8813,0.682,0.6093,0.6039,0.6093
Robin_lodging_Renea,2017-11-03,0.6231,0.5983,0.5242,0.4711,0.4112,0.4038,0.3856,0.6999,0.7214,0.8923,0.8486,0.6857,0.7086,0.7227,0.6985,0.7133,0.8567,0.9179,1.0,0.9233,0.714,0.6682,0.6602,0.6413
Robin_lodging_Renea,2017-11-04,0.6752,0.6366,0.5988,0.5337,0.5095,0.4875,0.5276,0.542,0.5503,0.5678,0.6586,0.9175,0.944,1.0,0.8577,0.7146,0.7055,0.7176,0.7517,0.7328,0.7184,0.7123,0.6881,0.6896
Robin_lodging_Renea,2017-11-05,0.7438,0.6659,0.6064,0.5157,0.4948,0.5173,0.5301,0.5261,0.5301,0.604,0.6819,0.9382,0.9847,1.0,0.861,0.7655,0.7703,0.8233,0.845,0.8241,0.759,0.7759,0.7799,0.804
Robin_lodging_Renea,2017-11-06,0.6998,0.663,0.6255,0.5614,0.4504,0.4894,0.5176,0.7107,0.8772,0.9719,1.0,0.7811,0.767,0.7764,0.7498,0.7842,0.982,0.907,0.9977,0.9898,0.7811,0.7334,0.7107,0.6904
Robin_lodging_Renea,2017-11-07,0.6145,0.5663,0.5082,0.4529,0.4543,0.4352,0.4578,0.7108,0.7243,0.8682,0.8838,0.6719,0.7208,0.7484,0.7442,0.7534,0.8795,0.9114,1.0,0.8987,0.6634,0.6669,0.6676,0.6867
Robin_lodging_Renea,2017-11-08,0.6058,0.5763,0.5348,0.4732,0.4538,0.3822,0.3909,0.7436,0.6914,0.7932,0.8353,0.6801,0.7289,0.6921,0.6854,0.7336,0.8119,0.8675,1.0,0.8916,0.662,0.6586,0.6265,0.6299
Robin_lodging_Renea,2017-11-09,0.5593,0.529,0.5,0.464,0.387,0.3902,0.3939,0.7266,0.7203,0.8466,0.791,0.654,0.6326,0.6578,0.654,0.6338,0.7715,0.8718,1.0,0.8611,0.6023,0.5827,0.5802,0.5783
Robin_lodging_Renea,2017-11-10,0.6004,0.5463,0.5243,0.4654,0.4393,0.4126,0.4167,0.5785,0.7519,0.8478,0.867,0.7293,0.7135,0.6971,0.6909,0.7162,0.8499,0.8663,1.0,0.878,0.6758,0.6292,0.623,0.6251
Robin_lodging_Renea,2017-11-11,0.6748,0.635,0.5813,0.5521,0.4877,0.4831,0.4747,0.5383,0.5537,0.5713,0.5951,0.898,0.9801,1.0,0.9064,0.6741,0.6833,0.7063,0.7615,0.7776,0.737,0.7316,0.7316,0.7446
Robin_lodging_Renea,2017-11-12,0.7052,0.6319,0.597,0.563,0.5407,0.4933,0.5185,0.5015,0.5393,0.563,0.6615,0.883,0.9785,1.0,0.8533,0.6785,0.6896,0.7244,0.78,0.797,0.743,0.7467,0.7785,0.7748
Robin_lodging_Renea,2017-11-13,0.5932,0.5348,0.4829,0.4469,0.4169,0.3791,0.4287,0.6728,0.7406,0.8614,0.8608,0.6893,0.6274,0.6403,0.6557,0.6486,0.73,0.8673,1.0,0.908,0.7317,0.6333,0.6403,0.6392
Robin_lodging_Renea,2017-11-14,0.5903,0.5303,0.4931,0.4403,0.3971,0.4097,0.4109,0.5537,0.7307,0.8488,0.8182,0.6365,0.5957,0.6341,0.6461,0.6497,0.7325,0.9238,1.0,0.8908,0.7025,0.6281,0.6287,0.6191
Robin_lodging_Renea,2017-11-15,0.6261,0.5493,0.4913,0.4513,0.4451,0.4139,0.4351,0.5955,0.7634,0.8084,0.8402,0.6804,0.6186,0.6704,0.7166,0.6492,0.7797,0.9001,1.0,0.9207,0.7222,0.6542,0.6635,0.6529
Robin_lodging_Renea,2017-11-16,0.6426,0.5684,0.5084,0.4523,0.4535,0.3923,0.431,0.6671,0.7452,0.871,0.8213,0.6471,0.6665,0.6981,0.6819,0.6948,0.8148,0.9213,1.0,0.9161,0.7123,0.6645,0.6542,0.6761
Robin_lodging_Renea,2017-11-17,0.6022,0.5621,0.5315,0.4698,0.4526,0.3883,0.401,0.6588,0.7568,0.8288,0.8288,0.6391,0.6225,0.6251,0.6824,0.6544,0.7849,0.9052,1.0,0.9058,0.6715,0.6378,0.6321,0.6289
Robin_lodging_Renea,2017-11-18,0.6713,0.6419,0.5978,0.5522,0.5191,0.5,0.5426,0.5574,0.5493,0.5684,0.6191,0.9103,0.9544,1.0,0.8368,0.6926,0.7088,0.736,0.7625,0.7654,0.7441,0.7294,0.711,0.6971
Robin_lodging_Renea,2017-11-19,0.6906,0.6304,0.6049,0.5497,0.5025,0.4786,0.4786,0.4749,0.472,0.5737,0.65,0.9383,0.8983,1.0,0.8272,0.6383,0.671,0.7073,0.7603,0.7778,0.7785,0.7778,0.7662,0.7582
Robin_lodging_Renea,2017-11-20,0.6021,0.5257,0.473,0.4143,0.3634,0.3144,0.3828,0.6124,0.6863,0.8256,0.8304,0.6772,0.6844,0.6832,0.7008,0.6893,0.8025,0.8916,1.0,0.9491,0.6887,0.6396,0.6493,0.6523
Robin_lodging_Renea,2017-11-21,0.6513,0.5873,0.517,0.4773,0.4517,0.4031,0.4447,0.6392,0.7633,0.8733,0.865,0.7108,0.7876,0.8068,0.7204,0.6769,0.8215,0.8912,1.0,0.9469,0.739,0.6756,0.6859,0.6743
Robin_lodging_Renea,2017-11-22,0.6407,0.5813,0.5117,0.4352,0.4447,0.4213,0.4554,0.7002,0.7679,0.8659,0.8659,0.6477,0.6376,0.7217,0.6964,0.7685,0.8779,0.9127,1.0,0.9311,0.7261,0.6641,0.6591,0.6496
Robin_lodging_Renea,2017-11-23,0.6568,0.6051,0.5433,0.501,0.4668,0.4547,0.4594,0.7267,0.779,0.9113,0.8684,0.6756,0.679,0.7448,0.7233,0.7394,0.8731,0.9785,1.0,0.9745,0.734,0.6924,0.6911,0.6938
Robin_lodging_Renea,2017-11-24,0.6624,0.5971,0.5157,0.4736,0.4656,0.4089,0.4096,0.7118,0.7532,0.8873,0.8986,0.7145,0.7125,0.7218,0.7252,0.6938,0.7925,0.8813,1.0,0.9787,0.7598,0.6891,0.6791,0.6831
Robin_lodging_Renea,2017-11-25,0.7081,0.6492,0.6075,0.5687,0.5262,0.3947,0.537,0.5011,0.5126,0.5622,0.6434,0.8454,0.8641,1.0,0.8562,0.7649,0.6844,0.7203,0.7757,0.78,0.785,0.7534,0.7513,0.7311
Robin_lodging_Renea,2017-11-26,0.7166,0.6788,0.626,0.5882,0.5368,0.469,0.5239,0.5089,0.5318,0.5796,0.8009,0.8515,0.8758,1.0,0.9151,0.798,0.7245,0.7409,0.7687,0.7959,0.7873,0.8037,0.798,0.7723
Robin_lodging_Renea,2017-11-27,0.6376,0.5505,0.4884,0.4257,0.3812,0.4001,0.3782,0.7028,0.7211,0.8301,0.8581,0.6699,0.6352,0.659,0.6529,0.6267,0.746,0.8764,1.0,0.9458,0.7509,0.662,0.6657,0.6456
Robin_lodging_Renea,2017-11-28,0.6451,0.5697,0.5178,0.4629,0.4019,0.3874,0.3561,0.697,0.7586,0.8654,0.8497,0.6542,0.6391,0.6916,0.6463,0.6451,0.799,0.8926,1.0,0.9089,0.7254,0.6578,0.6717,0.6807
Robin_lodging_Renea,2017-11-29,0.666,0.6099,0.5577,0.5131,0.4614,0.4028,0.4404,0.7495,0.8203,0.9273,0.854,0.7126,0.731,0.7266,0.7374,0.7317,0.8815,0.9528,1.0,0.9726,0.7546,0.7043,0.6915,0.6813
