timestamp,electricity,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
2016-11-28 01:00:00,8.92,9.4,,7.8,0.0,,1012.3,120.0,2.6
2016-11-28 02:00:00,9.03,9.4,,7.8,0.0,,1012.3,100.0,2.1
2016-11-28 03:00:00,8.97,9.4,,7.8,0.0,,1012.0,120.0,2.1
2016-11-28 04:00:00,8.99,9.4,4.0,7.8,0.0,,1011.8,0.0,0.0
2016-11-28 05:00:00,9.63,8.9,4.0,7.2,0.0,,1012.0,140.0,1.5
2016-11-28 06:00:00,10.49,8.9,4.0,7.2,0.0,,1012.1,160.0,3.1
2016-11-28 07:00:00,10.37,8.3,2.0,7.2,0.0,,1012.5,0.0,0.0
2016-11-28 08:00:00,10.07,8.9,4.0,7.2,0.0,,1013.3,0.0,0.0
2016-11-28 09:00:00,10.11,9.4,,7.2,0.0,,1013.2,90.0,2.6
2016-11-28 10:00:00,9.99,10.6,,6.1,0.0,,1013.9,70.0,2.1
2016-11-28 11:00:00,9.77,11.7,6.0,7.2,0.0,,1013.5,110.0,3.6
2016-11-28 12:00:00,10.25,13.9,,6.1,0.0,,1012.7,,1.5
2016-11-28 13:00:00,10.07,13.3,,4.4,0.0,,1010.8,150.0,2.6
2016-11-28 14:00:00,10.04,13.3,,3.9,0.0,,1008.7,190.0,5.7
2016-11-28 15:00:00,10.14,13.3,,2.2,0.0,,1007.7,170.0,4.6
2016-11-28 16:00:00,10.23,13.3,,2.2,0.0,,1007.6,170.0,2.6
2016-11-28 17:00:00,10.63,13.3,8.0,1.1,0.0,,1007.6,20.0,2.6
2016-11-28 18:00:00,10.44,13.3,,1.1,0.0,,1008.0,20.0,2.6
2016-11-28 19:00:00,10.34,13.3,,1.7,0.0,,1008.2,10.0,2.6
2016-11-28 20:00:00,10.4,13.3,,1.7,0.0,,1008.0,0.0,0.0
2016-11-28 21:00:00,10.67,12.2,,3.3,0.0,,1008.6,0.0,0.0
2016-11-28 22:00:00,9.92,12.8,,2.2,0.0,,1009.1,360.0,1.5
2016-11-28 23:00:00,8.66,10.6,2.0,4.4,0.0,,1009.3,230.0,2.1
2016-11-29 00:00:00,8.6,10.0,2.0,5.6,0.0,,1009.4,260.0,1.5
2016-11-29 01:00:00,8.65,10.6,2.0,4.4,0.0,,1009.4,290.0,1.5
2016-11-29 02:00:00,8.72,10.0,,4.4,0.0,,1009.7,350.0,2.6
2016-11-29 03:00:00,8.62,9.4,,3.9,0.0,,1009.8,270.0,2.6
2016-11-29 04:00:00,8.62,8.3,,4.4,0.0,,1010.1,290.0,2.1
2016-11-29 05:00:00,8.87,7.2,4.0,4.4,0.0,,1010.3,220.0,2.6
2016-11-29 06:00:00,9.81,7.2,4.0,4.4,0.0,,1010.9,240.0,2.1
2016-11-29 07:00:00,10.06,6.7,2.0,4.4,0.0,,1011.6,240.0,3.6
2016-11-29 08:00:00,9.51,7.2,2.0,4.4,0.0,,1012.7,0.0,0.0
2016-11-29 09:00:00,10.04,8.9,2.0,2.2,0.0,,1013.5,260.0,3.1
2016-11-29 10:00:00,9.8,11.7,2.0,2.2,0.0,,1014.4,210.0,2.1
2016-11-29 11:00:00,9.41,13.3,2.0,-6.1,0.0,,1014.7,330.0,6.7
2016-11-29 12:00:00,9.37,14.4,2.0,-6.7,0.0,,1014.6,330.0,4.6
2016-11-29 13:00:00,9.01,15.0,2.0,-7.2,0.0,,1014.1,290.0,3.1
2016-11-29 14:00:00,9.34,15.0,2.0,-7.2,0.0,,1013.8,300.0,3.6
2016-11-29 15:00:00,9.81,15.6,2.0,-6.7,0.0,,1013.6,260.0,3.1
2016-11-29 16:00:00,9.48,15.6,2.0,-6.7,0.0,,1013.8,300.0,3.1
2016-11-29 17:00:00,10.0,15.0,2.0,-4.4,0.0,,1014.4,230.0,3.6
2016-11-29 18:00:00,10.78,13.3,2.0,-2.8,0.0,,1015.0,240.0,3.1
2016-11-29 19:00:00,10.34,13.9,0.0,-6.7,0.0,,1015.4,280.0,3.6
2016-11-29 20:00:00,10.38,11.1,0.0,-1.1,0.0,,1016.3,230.0,2.6
2016-11-29 21:00:00,10.35,11.1,0.0,-2.8,0.0,,1016.8,0.0,0.0
2016-11-29 22:00:00,9.81,11.7,0.0,-2.2,0.0,,1017.0,320.0,1.5
2016-11-29 23:00:00,8.63,8.9,0.0,-0.6,0.0,,1017.6,140.0,1.5
2016-11-30 00:00:00,8.65,8.9,2.0,-0.6,0.0,,1017.9,80.0,2.6
2016-11-30 01:00:00,8.61,8.3,2.0,-1.1,0.0,,1017.7,140.0,1.5
2016-11-30 02:00:00,8.7,7.2,0.0,-0.6,0.0,,1018.1,120.0,1.5
2016-11-30 03:00:00,8.87,7.2,0.0,0.0,0.0,,1017.9,0.0,0.0
2016-11-30 04:00:00,8.88,7.2,0.0,-0.6,0.0,,1018.2,350.0,2.1
2016-11-30 05:00:00,9.39,6.1,0.0,0.0,0.0,,1017.8,0.0,0.0
2016-11-30 06:00:00,10.2,6.1,0.0,-1.7,0.0,,1018.1,0.0,0.0
2016-11-30 07:00:00,10.18,5.0,0.0,-0.6,0.0,,1018.5,100.0,1.5
2016-11-30 08:00:00,13.5,6.7,0.0,-1.7,0.0,,1018.7,0.0,0.0
2016-11-30 09:00:00,14.44,8.3,0.0,-1.1,0.0,,1019.1,130.0,1.5
2016-11-30 10:00:00,14.63,10.6,0.0,-3.3,0.0,,1019.4,0.0,0.0
2016-11-30 11:00:00,14.53,12.8,0.0,-6.1,0.0,,1018.7,60.0,3.1
2016-11-30 12:00:00,14.23,13.9,0.0,-6.1,0.0,,1017.8,80.0,2.6
2016-11-30 13:00:00,12.29,15.0,0.0,-6.1,0.0,,1016.8,0.0,0.0
2016-11-30 14:00:00,8.99,16.1,0.0,-6.7,0.0,,1016.0,0.0,0.0
2016-11-30 15:00:00,9.11,16.1,2.0,-7.2,0.0,,1015.6,270.0,3.1
2016-11-30 16:00:00,9.52,16.1,2.0,-7.8,0.0,,1015.3,310.0,3.6
2016-11-30 17:00:00,10.33,15.6,2.0,-7.8,0.0,,1014.3,310.0,2.1
2016-11-30 18:00:00,10.83,15.0,2.0,-8.3,0.0,,1014.1,320.0,3.1
2016-11-30 19:00:00,10.46,14.4,0.0,-7.2,0.0,,1014.1,310.0,2.6
2016-11-30 20:00:00,10.37,10.6,0.0,-1.7,0.0,,1014.3,230.0,2.1
2016-11-30 21:00:00,10.8,10.0,0.0,-1.1,0.0,,1014.4,230.0,3.1
2016-11-30 22:00:00,9.49,10.6,0.0,-3.3,0.0,,1014.4,,3.1
2016-11-30 23:00:00,8.62,8.9,0.0,-1.7,0.0,,1014.5,250.0,1.5
2016-12-01 00:00:00,8.64,8.9,0.0,-2.2,0.0,,1014.6,260.0,2.1
2016-12-01 01:00:00,8.6,8.3,0.0,-2.2,0.0,,1014.3,0.0,0.0
2016-12-01 02:00:00,8.87,7.2,0.0,-1.1,0.0,,1014.5,80.0,3.6
2016-12-01 03:00:00,9.06,7.2,2.0,-1.1,0.0,,1014.5,110.0,2.6
2016-12-01 04:00:00,9.23,6.7,0.0,-2.8,0.0,,1014.4,130.0,2.6
2016-12-01 05:00:00,9.29,6.1,4.0,-2.2,0.0,,1014.2,120.0,3.1
2016-12-01 06:00:00,10.13,6.7,,-3.3,0.0,,1014.3,120.0,3.1
2016-12-01 07:00:00,10.26,6.7,,-3.9,0.0,,1014.9,120.0,2.6
2016-12-01 08:00:00,9.76,6.7,,-2.8,0.0,,1015.3,140.0,2.6
2016-12-01 09:00:00,10.26,8.3,,-2.8,0.0,,1015.5,100.0,3.1
2016-12-01 10:00:00,9.62,10.0,,-2.8,0.0,,1015.5,90.0,4.1
2016-12-01 11:00:00,10.09,11.7,6.0,-3.3,0.0,,1014.9,70.0,3.1
2016-12-01 12:00:00,9.46,12.8,,-3.3,0.0,,1014.1,0.0,0.0
2016-12-01 13:00:00,8.94,15.0,,-4.4,0.0,,1013.0,,2.1
2016-12-01 14:00:00,8.92,15.6,,-5.0,0.0,,1012.4,280.0,1.5
2016-12-01 15:00:00,9.03,16.1,,-4.4,0.0,,1011.9,260.0,3.6
2016-12-01 16:00:00,9.09,16.1,4.0,-5.0,0.0,,1011.3,260.0,3.1
2016-12-01 17:00:00,9.5,15.6,4.0,-5.6,0.0,,1011.0,220.0,2.6
2016-12-01 18:00:00,10.79,13.3,4.0,-3.3,0.0,,1011.3,230.0,2.6
2016-12-01 19:00:00,10.48,12.2,4.0,-2.2,0.0,,1011.7,240.0,2.1
2016-12-01 20:00:00,10.27,11.1,,-1.1,0.0,,1011.9,220.0,1.5
2016-12-01 21:00:00,10.23,11.7,,-3.3,0.0,,1012.0,230.0,2.1
2016-12-01 22:00:00,9.96,11.7,,-2.8,0.0,,1012.1,0.0,0.0
2016-12-01 23:00:00,8.6,11.1,4.0,-1.7,0.0,,1011.6,0.0,0.0
2016-12-02 00:00:00,8.62,10.0,,-1.1,0.0,,1011.5,110.0,2.1
2016-12-02 01:00:00,8.57,8.9,,-1.1,0.0,,1010.9,100.0,2.1
2016-12-02 02:00:00,8.5,8.9,,-1.1,0.0,,1010.7,90.0,3.6
2016-12-02 03:00:00,8.59,8.3,,-1.7,0.0,,1010.7,80.0,3.6
2016-12-02 04:00:00,8.54,8.3,,0.0,0.0,,1010.7,90.0,3.6
2016-12-02 05:00:00,9.38,8.9,6.0,-0.6,0.0,,1010.7,100.0,1.5
2016-12-02 06:00:00,10.39,8.3,,0.0,0.0,,1010.5,100.0,2.6
2016-12-02 07:00:00,10.43,8.3,,-1.1,0.0,,1011.4,110.0,2.6
2016-12-02 08:00:00,12.16,8.3,,-0.6,0.0,,1011.7,90.0,2.6
2016-12-02 09:00:00,14.4,8.9,,-1.1,0.0,,1012.5,100.0,2.1
2016-12-02 10:00:00,11.16,10.6,,-2.2,0.0,,1012.9,90.0,2.6
2016-12-02 11:00:00,9.97,11.1,6.0,-1.7,0.0,,1013.1,130.0,1.5
2016-12-02 12:00:00,9.37,12.8,,-1.7,0.0,,1012.7,110.0,2.1
2016-12-02 13:00:00,9.46,13.3,,-2.8,0.0,,1012.1,0.0,0.0
2016-12-02 14:00:00,8.94,15.0,,-4.4,0.0,,1011.6,320.0,2.1
2016-12-02 15:00:00,9.01,15.6,,-5.0,0.0,,1011.6,310.0,3.6
2016-12-02 16:00:00,9.11,16.1,,-3.3,0.0,,1011.6,270.0,4.1
2016-12-02 17:00:00,9.74,15.6,6.0,-3.9,0.0,,1011.8,290.0,3.6
2016-12-02 18:00:00,10.26,14.4,,-2.8,0.0,,1012.2,320.0,3.1
2016-12-02 19:00:00,10.28,13.3,4.0,-2.2,0.0,,1012.5,250.0,2.1
2016-12-02 20:00:00,10.32,11.7,4.0,-0.6,0.0,,1012.3,250.0,2.6
2016-12-02 21:00:00,10.19,12.8,,-3.3,0.0,,1012.1,270.0,3.1
2016-12-02 22:00:00,9.79,11.7,4.0,-2.2,0.0,,1012.0,270.0,2.6
2016-12-02 23:00:00,8.55,10.0,4.0,-1.1,0.0,,1012.0,250.0,2.1
2016-12-03 00:00:00,8.55,8.3,0.0,0.0,0.0,,1012.0,240.0,2.6
2016-12-03 01:00:00,8.58,8.3,0.0,-0.6,0.0,,1011.7,260.0,1.5
2016-12-03 02:00:00,8.59,7.8,0.0,0.0,0.0,,1011.7,250.0,2.1
2016-12-03 03:00:00,8.6,7.2,0.0,-0.6,0.0,,1012.0,220.0,2.1
2016-12-03 04:00:00,8.8,8.3,0.0,-1.7,0.0,,1011.8,0.0,0.0
2016-12-03 05:00:00,8.92,6.7,0.0,-0.6,0.0,,1012.1,260.0,2.1
2016-12-03 06:00:00,8.81,6.7,0.0,-1.7,0.0,,1012.7,230.0,1.5
2016-12-03 07:00:00,8.18,6.7,2.0,-2.2,0.0,,1013.0,250.0,1.5
2016-12-03 08:00:00,7.79,8.9,2.0,-3.3,0.0,,1013.8,230.0,2.1
2016-12-03 09:00:00,8.11,10.6,2.0,-3.9,0.0,,1014.2,290.0,1.5
2016-12-03 10:00:00,7.67,12.8,2.0,-3.9,0.0,,1014.5,0.0,0.0
2016-12-03 11:00:00,7.64,14.4,2.0,-3.9,0.0,,1014.7,300.0,2.1
2016-12-03 12:00:00,7.69,17.2,2.0,-3.9,0.0,,1014.1,260.0,2.6
2016-12-03 13:00:00,7.66,18.3,2.0,-4.4,0.0,,1013.4,350.0,2.6
2016-12-03 14:00:00,7.68,19.4,2.0,-5.0,0.0,,1012.1,300.0,1.5
2016-12-03 15:00:00,8.09,20.0,2.0,-5.0,0.0,,1011.4,310.0,3.1
2016-12-03 16:00:00,8.22,20.6,0.0,-5.0,0.0,,1011.5,290.0,5.7
2016-12-03 17:00:00,8.16,20.0,0.0,-3.9,0.0,,1011.5,270.0,6.2
2016-12-03 18:00:00,8.52,17.2,0.0,-2.2,0.0,,1012.1,240.0,3.1
2016-12-03 19:00:00,9.04,15.6,0.0,-2.2,0.0,,1012.7,230.0,2.1
2016-12-03 20:00:00,9.48,13.9,0.0,-1.7,0.0,,1013.4,240.0,1.5
2016-12-03 21:00:00,9.18,12.8,0.0,-2.2,0.0,,1013.9,220.0,2.1
2016-12-03 22:00:00,8.97,12.8,0.0,-2.8,0.0,,1014.5,0.0,0.0
2016-12-03 23:00:00,8.98,12.2,0.0,-2.8,0.0,,1015.0,70.0,2.1
2016-12-04 00:00:00,8.96,10.6,0.0,-1.7,0.0,,1015.4,100.0,1.5
2016-12-04 01:00:00,8.9,11.1,0.0,-3.3,0.0,,1015.8,300.0,2.1
2016-12-04 02:00:00,8.92,9.4,0.0,-1.7,0.0,,1016.1,0.0,0.0
2016-12-04 03:00:00,8.92,8.3,0.0,-1.7,0.0,,1016.2,0.0,0.0
2016-12-04 04:00:00,8.7,8.3,0.0,-1.7,0.0,,1016.4,0.0,0.0
2016-12-04 05:00:00,8.73,7.8,0.0,-1.7,0.0,,1016.2,0.0,0.0
2016-12-04 06:00:00,8.6,6.1,0.0,-1.1,0.0,,1016.4,0.0,0.0
2016-12-04 07:00:00,8.16,5.6,0.0,-1.1,0.0,,1016.7,0.0,0.0
2016-12-04 08:00:00,8.33,6.7,0.0,-2.2,0.0,,1017.3,0.0,0.0
2016-12-04 09:00:00,8.2,11.1,0.0,-3.9,0.0,,1017.6,0.0,0.0
2016-12-04 10:00:00,7.71,13.9,2.0,-5.6,0.0,,1018.0,0.0,0.0
2016-12-04 11:00:00,8.07,16.1,2.0,-7.8,0.0,,1017.6,60.0,2.1
2016-12-04 12:00:00,8.16,17.8,0.0,-9.4,0.0,,1016.6,0.0,0.0
2016-12-04 13:00:00,7.72,18.9,0.0,-9.4,0.0,,1015.5,0.0,0.0
2016-12-04 14:00:00,7.79,19.4,0.0,-10.0,0.0,,1014.8,0.0,0.0
2016-12-04 15:00:00,8.41,20.0,0.0,-10.6,0.0,,1013.9,0.0,0.0
2016-12-04 16:00:00,8.17,21.1,2.0,-11.7,0.0,,1013.4,210.0,2.1
2016-12-04 17:00:00,8.05,20.6,2.0,-10.6,0.0,,1013.3,230.0,1.5
2016-12-04 18:00:00,8.67,18.9,2.0,-10.6,0.0,,1013.6,300.0,3.1
2016-12-04 19:00:00,8.72,15.0,0.0,-6.7,0.0,,1014.0,220.0,2.1
2016-12-04 20:00:00,8.51,15.6,0.0,-6.1,0.0,,1014.2,,1.5
2016-12-04 21:00:00,8.95,13.9,0.0,-5.0,0.0,,1014.2,0.0,0.0
2016-12-04 22:00:00,9.09,12.2,0.0,-3.3,0.0,,1014.0,90.0,3.1
2016-12-04 23:00:00,9.04,11.1,0.0,-2.8,0.0,,1013.7,110.0,3.1
2016-12-05 00:00:00,8.98,10.0,2.0,-3.3,0.0,,1013.7,90.0,3.6
2016-12-05 01:00:00,9.03,10.0,0.0,-3.3,0.0,,1013.3,90.0,3.6
2016-12-05 02:00:00,8.97,9.4,0.0,-2.2,0.0,,1013.1,100.0,3.6
2016-12-05 03:00:00,9.05,8.9,2.0,-3.9,0.0,,1013.1,90.0,2.6
2016-12-05 04:00:00,8.95,8.3,4.0,-3.3,0.0,,1012.3,110.0,2.1
2016-12-05 05:00:00,8.92,8.3,2.0,-3.3,0.0,,1012.1,110.0,2.6
2016-12-05 06:00:00,10.12,7.2,2.0,-1.7,0.0,,1012.0,90.0,3.1
2016-12-05 07:00:00,10.37,7.2,,-2.8,0.0,,1012.7,90.0,4.1
2016-12-05 08:00:00,9.76,7.2,,-3.3,0.0,,1012.3,130.0,3.6
2016-12-05 09:00:00,9.71,10.0,,-3.9,0.0,,1013.2,90.0,4.1
2016-12-05 10:00:00,14.11,12.8,4.0,-4.4,0.0,,1013.5,120.0,3.6
2016-12-05 11:00:00,13.01,15.0,2.0,-4.4,0.0,,1013.7,120.0,2.6
2016-12-05 12:00:00,10.25,16.1,,-3.9,0.0,,1013.1,,1.5
2016-12-05 13:00:00,10.39,17.8,,-4.4,0.0,,1011.9,140.0,1.5
2016-12-05 14:00:00,10.74,17.8,,-3.9,0.0,,1011.3,0.0,0.0
2016-12-05 15:00:00,10.65,18.3,,-5.0,0.0,,1010.8,0.0,0.0
2016-12-05 16:00:00,10.55,19.4,,-7.8,0.0,,1010.3,,1.5
2016-12-05 17:00:00,11.25,18.9,6.0,-7.8,0.0,,1010.8,310.0,4.1
2016-12-05 18:00:00,11.93,17.8,,-8.9,0.0,,1011.0,290.0,2.1
2016-12-05 19:00:00,12.12,17.2,,-7.8,0.0,,1011.2,0.0,0.0
2016-12-05 20:00:00,12.0,14.4,,-3.9,0.0,,1011.5,0.0,0.0
2016-12-05 21:00:00,12.71,13.3,,-3.9,0.0,,1011.8,0.0,0.0
2016-12-05 22:00:00,11.08,12.8,4.0,-3.3,0.0,,1011.7,0.0,0.0
2016-12-05 23:00:00,9.71,11.1,6.0,-1.7,0.0,,1012.1,100.0,2.6
2016-12-06 00:00:00,9.67,10.6,,-1.1,0.0,,1012.3,80.0,3.1
2016-12-06 01:00:00,9.6,10.0,,-1.7,0.0,,1012.1,90.0,3.6
2016-12-06 02:00:00,9.56,9.4,,-1.7,0.0,,1012.1,100.0,3.6
2016-12-06 03:00:00,9.58,8.9,,-1.7,0.0,,1012.1,90.0,3.6
2016-12-06 04:00:00,9.51,8.3,4.0,-1.7,0.0,,1011.7,80.0,4.1
2016-12-06 05:00:00,9.47,7.8,4.0,-2.2,0.0,,1011.7,80.0,4.6
2016-12-06 06:00:00,11.62,8.3,,-2.8,0.0,,1011.8,100.0,3.6
2016-12-06 07:00:00,13.63,9.4,,-5.0,0.0,,1012.0,100.0,3.1
2016-12-06 08:00:00,11.86,9.4,,-4.4,0.0,,1012.5,100.0,3.6
2016-12-06 09:00:00,12.3,10.6,,-4.4,0.0,,1012.8,110.0,3.6
2016-12-06 10:00:00,11.52,11.7,,-4.4,0.0,,1013.4,100.0,3.6
2016-12-06 11:00:00,10.75,14.4,6.0,-3.3,0.0,,1013.6,0.0,0.0
2016-12-06 12:00:00,10.66,16.1,,-2.8,0.0,,1012.6,,1.5
2016-12-06 13:00:00,10.57,17.2,,-1.1,0.0,,1011.3,0.0,0.0
2016-12-06 14:00:00,10.12,17.8,,3.3,0.0,,1010.6,0.0,0.0
2016-12-06 15:00:00,10.49,17.8,,6.1,0.0,,1010.4,360.0,2.1
2016-12-06 16:00:00,10.26,18.3,,5.6,0.0,,1010.3,30.0,2.1
2016-12-06 17:00:00,10.76,17.8,6.0,6.1,0.0,,1010.3,20.0,2.1
2016-12-06 18:00:00,11.52,17.2,,6.7,0.0,,1010.4,20.0,2.6
2016-12-06 19:00:00,11.29,16.7,4.0,7.2,0.0,,1010.7,50.0,3.1
2016-12-06 20:00:00,12.26,15.0,,7.2,0.0,,1010.8,110.0,1.5
2016-12-06 21:00:00,12.61,14.4,,7.2,0.0,,1011.3,0.0,0.0
2016-12-06 22:00:00,11.22,13.9,,7.2,0.0,,1011.6,0.0,0.0
2016-12-06 23:00:00,9.7,13.3,8.0,6.7,0.0,,1012.0,130.0,2.1
2016-12-07 00:00:00,9.82,12.2,,6.1,0.0,,1012.0,70.0,2.6
2016-12-07 01:00:00,9.81,12.2,,6.1,0.0,,1011.7,100.0,3.1
2016-12-07 02:00:00,9.87,11.7,,5.6,0.0,,1012.0,80.0,3.1
2016-12-07 03:00:00,9.86,10.6,,5.0,0.0,,1012.5,90.0,2.6
2016-12-07 04:00:00,9.7,10.0,,5.0,0.0,,1012.7,120.0,2.1
2016-12-07 05:00:00,9.65,9.4,4.0,4.4,0.0,,1012.6,0.0,0.0
2016-12-07 06:00:00,11.76,8.9,2.0,5.0,0.0,,1013.5,110.0,1.5
2016-12-07 07:00:00,13.17,8.9,,5.0,0.0,,1014.3,110.0,2.6
2016-12-07 08:00:00,13.17,9.4,,4.4,0.0,,1015.0,80.0,2.6
2016-12-07 09:00:00,11.74,11.1,,4.4,0.0,,1015.7,90.0,3.1
2016-12-07 10:00:00,11.11,14.4,,5.6,0.0,,1016.4,100.0,2.6
2016-12-07 11:00:00,10.82,16.7,6.0,6.1,0.0,,1016.2,170.0,2.1
2016-12-07 12:00:00,10.63,17.2,,7.2,0.0,,1015.5,0.0,0.0
2016-12-07 13:00:00,10.21,17.8,,6.7,0.0,,1015.0,,2.1
2016-12-07 14:00:00,10.2,18.3,,6.7,0.0,,1014.6,320.0,3.6
2016-12-07 15:00:00,10.22,18.9,,6.7,0.0,,1014.7,,2.6
2016-12-07 16:00:00,10.37,18.3,,5.6,0.0,,1015.3,290.0,3.1
2016-12-07 17:00:00,10.59,17.8,6.0,5.6,0.0,,1015.7,290.0,3.1
2016-12-07 18:00:00,11.02,17.2,,5.6,0.0,,1016.1,280.0,3.6
2016-12-07 19:00:00,10.99,15.0,,5.6,0.0,,1016.6,230.0,3.1
2016-12-07 20:00:00,11.93,13.9,,5.6,0.0,,1017.3,240.0,2.1
2016-12-07 21:00:00,12.13,13.9,,5.0,0.0,,1017.7,250.0,2.1
2016-12-07 22:00:00,10.59,12.8,,3.9,0.0,,1018.1,240.0,2.1
2016-12-07 23:00:00,9.66,11.1,4.0,3.3,0.0,,1018.6,230.0,2.6
2016-12-08 00:00:00,9.87,11.7,4.0,2.2,0.0,,1018.5,240.0,2.6
2016-12-08 01:00:00,9.79,11.7,4.0,2.2,0.0,,1018.4,270.0,2.1
2016-12-08 02:00:00,9.82,10.0,2.0,2.8,0.0,,1018.7,0.0,0.0
2016-12-08 03:00:00,9.71,10.0,2.0,2.8,0.0,,1018.9,0.0,0.0
2016-12-08 04:00:00,9.64,8.9,2.0,3.9,0.0,,1019.6,0.0,0.0
2016-12-08 05:00:00,9.57,8.3,2.0,3.9,0.0,,1019.6,0.0,0.0
2016-12-08 06:00:00,12.39,8.3,4.0,3.3,0.0,,1020.1,0.0,0.0
2016-12-08 07:00:00,13.85,7.8,2.0,3.3,0.0,,1020.9,240.0,2.1
2016-12-08 08:00:00,12.96,8.3,2.0,3.9,0.0,,1021.5,240.0,2.1
2016-12-08 09:00:00,11.94,10.0,0.0,3.3,0.0,,1022.6,0.0,0.0
2016-12-08 10:00:00,12.02,11.7,2.0,3.3,0.0,,1023.3,0.0,0.0
2016-12-08 11:00:00,10.84,13.9,2.0,3.3,0.0,,1023.4,0.0,0.0
2016-12-08 12:00:00,10.62,16.1,0.0,3.9,0.0,,1022.6,0.0,0.0
2016-12-08 13:00:00,10.12,16.7,0.0,3.9,0.0,,1021.7,270.0,1.5
2016-12-08 14:00:00,10.92,18.3,0.0,4.4,0.0,,1020.9,0.0,0.0
2016-12-08 15:00:00,11.04,19.4,0.0,5.0,0.0,,1020.7,,2.6
2016-12-08 16:00:00,10.8,18.9,2.0,4.4,0.0,,1020.1,0.0,0.0
2016-12-08 17:00:00,10.98,18.9,2.0,5.0,0.0,,1020.4,280.0,2.1
2016-12-08 18:00:00,11.31,17.8,2.0,5.0,0.0,,1020.6,250.0,2.6
2016-12-08 19:00:00,11.42,16.1,2.0,5.6,0.0,,1021.1,,1.5
2016-12-08 20:00:00,11.78,15.6,0.0,5.6,0.0,,1021.6,260.0,2.1
2016-12-08 21:00:00,11.99,13.9,0.0,5.6,0.0,,1021.9,230.0,2.6
2016-12-08 22:00:00,10.72,13.9,0.0,5.0,0.0,,1022.2,260.0,2.1
2016-12-08 23:00:00,9.61,11.7,0.0,5.0,0.0,,1022.5,220.0,2.6
2016-12-09 00:00:00,9.76,12.8,0.0,5.0,0.0,,1022.1,0.0,0.0
2016-12-09 01:00:00,9.72,11.1,0.0,5.6,0.0,,1022.0,110.0,1.5
2016-12-09 02:00:00,9.74,11.1,2.0,5.6,0.0,,1022.0,100.0,1.5
2016-12-09 03:00:00,9.72,10.0,0.0,4.4,0.0,,1022.1,110.0,2.6
2016-12-09 04:00:00,9.66,10.0,0.0,4.4,0.0,,1022.3,80.0,1.5
2016-12-09 05:00:00,9.9,10.0,2.0,4.4,0.0,,1022.1,140.0,1.5
2016-12-09 06:00:00,12.38,9.4,2.0,4.4,0.0,,1022.4,60.0,1.5
2016-12-09 07:00:00,13.44,8.9,4.0,4.4,0.0,,1023.2,0.0,0.0
2016-12-09 08:00:00,12.66,9.4,4.0,3.9,0.0,,1023.2,70.0,2.1
2016-12-09 09:00:00,11.42,11.1,2.0,3.9,0.0,,1023.8,0.0,0.0
2016-12-09 10:00:00,10.73,13.3,2.0,3.3,0.0,,1023.9,0.0,0.0
2016-12-09 11:00:00,10.79,15.6,2.0,2.2,0.0,,1023.7,80.0,4.6
2016-12-09 12:00:00,10.68,20.0,2.0,2.8,0.0,,1022.7,100.0,4.1
2016-12-09 13:00:00,10.38,20.0,4.0,2.2,0.0,,1021.2,100.0,3.1
2016-12-09 14:00:00,10.02,21.1,,2.2,0.0,,1019.8,0.0,0.0
2016-12-09 15:00:00,18.89,21.7,,2.2,0.0,,1019.1,0.0,0.0
2016-12-09 16:00:00,10.05,20.6,,2.2,0.0,,1018.8,0.0,0.0
2016-12-09 17:00:00,10.97,20.0,6.0,2.8,0.0,,1018.9,210.0,2.1
2016-12-09 18:00:00,10.94,19.4,,2.8,0.0,,1018.7,260.0,2.6
2016-12-09 19:00:00,10.96,17.2,,3.9,0.0,,1019.3,270.0,1.5
2016-12-09 20:00:00,10.97,16.1,,4.4,0.0,,1019.3,220.0,1.5
2016-12-09 21:00:00,11.99,15.6,,3.9,0.0,,1019.4,240.0,1.5
2016-12-09 22:00:00,10.8,15.0,4.0,4.4,0.0,,1019.5,0.0,0.0
2016-12-09 23:00:00,9.6,12.8,4.0,4.4,0.0,,1019.8,220.0,2.1
2016-12-10 00:00:00,9.62,13.9,2.0,3.9,0.0,,1019.5,0.0,0.0
2016-12-10 01:00:00,9.55,12.8,2.0,4.4,0.0,,1019.3,0.0,0.0
2016-12-10 02:00:00,9.75,11.7,2.0,4.4,0.0,,1019.4,0.0,0.0
2016-12-10 03:00:00,9.69,10.6,2.0,4.4,0.0,,1019.3,0.0,0.0
2016-12-10 04:00:00,9.56,10.0,2.0,3.9,0.0,,1019.0,0.0,0.0
2016-12-10 05:00:00,9.55,9.4,2.0,3.9,0.0,,1019.0,0.0,0.0
2016-12-10 06:00:00,9.64,9.4,2.0,3.3,0.0,,1018.6,120.0,2.1
2016-12-10 07:00:00,9.34,8.9,2.0,3.3,0.0,,1019.3,130.0,2.1
2016-12-10 08:00:00,8.88,9.4,4.0,2.8,0.0,,1019.7,60.0,2.1
2016-12-10 09:00:00,9.27,11.1,4.0,2.8,0.0,,1020.1,80.0,2.6
2016-12-10 10:00:00,11.16,15.0,4.0,3.3,0.0,,1020.1,150.0,2.1
2016-12-10 11:00:00,13.2,17.8,4.0,2.8,0.0,,1019.9,120.0,3.1
2016-12-10 12:00:00,17.41,18.9,4.0,2.8,0.0,,1018.7,90.0,2.1
