temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,co2,co2_slope,occupancy_count
25.25,25.31,25.19,25.94,355,0.0,0
25.25,25.31,25.19,25.88,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.13,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.13,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.25,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.25,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.06,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.25,26.06,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.25,26.06,355,0.0,0
25.31,25.31,25.19,26.06,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.25,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,25.94,355,0.0,0
25.31,25.31,25.25,25.94,355,0.0,0
25.31,25.31,25.19,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,25.94,355,0.0,0
25.31,25.31,25.25,25.94,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.38,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.38,25.31,25.25,26.0,355,0.0,0
25.38,25.38,25.19,26.0,355,0.0,0
25.38,25.31,25.25,25.94,355,0.0,0
25.31,25.31,25.25,25.94,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.38,25.31,25.25,26.0,355,0.0,0
25.31,25.31,25.25,26.0,355,0.0,0
25.31,25.38,25.25,25.94,355,0.0,0
25.38,25.38,25.25,25.94,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.38,25.38,25.25,26.0,355,0.0,0
25.38,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.31,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.31,25.31,25.31,26.06,355,0.0,0
25.38,25.38,25.25,26.0,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.31,25.38,25.25,26.06,355,0.0,0
25.31,25.38,25.25,26.06,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.31,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.31,25.38,25.25,26.0,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.13,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.25,26.06,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.31,26.0,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.31,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.13,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.13,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.38,25.38,25.38,26.06,355,0.0,0
25.38,25.38,25.31,26.13,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.31,26.13,355,0.0,0
25.38,25.38,25.38,26.06,355,0.0,0
25.38,25.44,25.31,26.13,355,0.0,0
25.38,25.38,25.31,26.06,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.38,25.38,26.19,355,0.0,0
25.44,25.38,25.38,26.13,355,0.0,0
25.38,25.44,25.31,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.31,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.38,25.31,26.13,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.38,25.38,25.38,26.06,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.31,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.06,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.06,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.38,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.06,355,0.0,0
25.44,25.38,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.38,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.06,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.44,26.19,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.19,355,0.0,0
25.38,25.44,25.44,26.13,355,0.0,0
25.38,25.44,25.44,26.19,355,0.0,0
25.38,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.5,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.38,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.38,25.44,25.44,26.06,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.5,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.13,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.13,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.25,355,0.0,0
25.44,25.44,25.38,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.44,25.44,26.19,355,0.0,0
25.44,25.5,25.44,26.19,350,-0.0461538461538,0
25.44,25.44,25.44,26.31,355,-0.0423076923077,0
25.44,25.44,25.38,26.19,355,-0.0384615384615,0
25.44,25.5,25.38,26.19,355,-0.0346153846154,0
25.44,25.44,25.38,26.19,355,-0.0307692307692,0
25.44,25.44,25.44,26.19,350,-0.0730769230769,0
25.44,25.44,25.38,26.13,350,-0.111538461538,0
25.44,25.44,25.44,26.13,350,-0.146153846154,0
25.44,25.44,25.44,26.13,350,-0.176923076923,0
25.44,25.44,25.38,26.13,350,-0.203846153846,0
25.44,25.44,25.38,26.13,350,-0.226923076923,0
25.44,25.44,25.38,26.13,350,-0.246153846154,0
25.44,25.44,25.38,26.19,350,-0.261538461538,0
25.44,25.44,25.38,26.13,350,-0.273076923077,0
25.44,25.44,25.44,26.13,350,-0.280769230769,0
25.44,25.44,25.38,26.13,355,-0.238461538462,0
25.44,25.44,25.38,26.13,355,-0.196153846154,0
25.44,25.44,25.38,26.13,355,-0.153846153846,0
25.44,25.44,25.38,26.13,355,-0.111538461538,0
25.44,25.44,25.38,26.13,355,-0.0692307692308,0
25.44,25.44,25.38,26.13,355,-0.0269230769231,0
25.44,25.44,25.38,26.13,350,-0.0307692307692,0
25.44,25.5,25.44,26.13,350,-0.0307692307692,0
25.44,25.44,25.38,26.13,355,0.0192307692308,0
25.44,25.44,25.44,26.19,355,0.0692307692308,0
25.44,25.44,25.38,26.13,355,0.0692307692308,0
25.44,25.44,25.38,26.13,355,0.115384615385,0
25.44,25.44,25.38,26.13,355,0.161538461538,0
25.44,25.44,25.38,26.13,350,0.161538461538,0
25.44,25.44,25.38,26.13,355,0.211538461538,0
25.44,25.44,25.38,26.19,350,0.165384615385,0
25.44,25.44,25.38,26.13,355,0.165384615385,0
25.44,25.44,25.44,26.06,355,0.161538461538,0
25.44,25.44,25.38,26.13,350,0.107692307692,0
25.44,25.44,25.38,26.13,350,0.0538461538462,0
25.44,25.44,25.38,26.06,350,-1.23168185923e-17,0
25.44,25.44,25.38,26.06,350,-0.0538461538462,0
25.44,25.44,25.38,26.13,350,-0.107692307692,0
25.44,25.44,25.38,26.13,350,-0.161538461538,0
25.44,25.44,25.38,26.13,350,-0.215384615385,0
25.44,25.44,25.38,26.13,350,-0.219230769231,0
25.44,25.44,25.38,26.13,350,-0.219230769231,0
25.44,25.44,25.38,26.13,355,-0.169230769231,0
25.44,25.44,25.38,26.06,350,-0.165384615385,0
25.44,25.44,25.38,26.13,350,-0.157692307692,0
25.44,25.5,25.38,26.13,350,-0.146153846154,0
25.44,25.44,25.38,26.13,350,-0.180769230769,0
25.44,25.44,25.38,26.06,350,-0.215384615385,0
25.44,25.44,25.44,26.06,355,-0.153846153846,0
25.5,25.44,25.38,26.13,355,-0.0923076923077,0
25.44,25.44,25.38,26.06,355,-0.0307692307692,0
25.44,25.44,25.38,26.06,355,0.0307692307692,0
25.44,25.44,25.38,26.13,350,0.0461538461538,0
25.44,25.44,25.38,26.19,350,0.0153846153846,0
25.44,25.44,25.38,26.19,355,0.0807692307692,0
25.44,25.44,25.38,26.13,350,0.05,0
25.44,25.44,25.38,26.13,355,0.115384615385,0
25.44,25.44,25.38,26.19,355,0.180769230769,0
25.44,25.44,25.38,26.13,350,0.15,0
25.44,25.44,25.44,26.13,350,0.119230769231,0
25.44,25.44,25.38,26.13,350,0.0884615384615,0
25.44,25.44,25.38,26.13,350,0.0576923076923,0
25.44,25.44,25.38,26.13,350,0.0269230769231,0
25.44,25.44,25.38,26.13,350,-0.00384615384615,0
25.44,25.44,25.38,26.13,350,-0.0346153846154,0
25.44,25.44,25.38,26.13,355,-0.0192307692308,0
25.44,25.44,25.38,26.13,355,-0.00769230769231,0
25.44,25.5,25.38,26.13,350,0.00384615384615,0
25.44,25.44,25.38,26.13,350,-0.0307692307692,0
25.44,25.44,25.38,26.19,350,-0.0653846153846,0
25.44,25.5,25.38,26.19,350,-0.1,0
25.44,25.44,25.38,26.13,350,-0.134615384615,0
25.44,25.5,25.38,26.13,350,-0.169230769231,0
25.44,25.44,25.38,26.13,350,-0.153846153846,0
25.44,25.44,25.38,26.13,355,-0.0884615384615,0
25.44,25.44,25.38,26.19,355,-0.0230769230769,0
25.44,25.44,25.38,26.25,350,-0.00384615384615,0
25.44,25.44,25.38,26.19,350,-0.0307692307692,0
25.44,25.5,25.38,26.19,350,-0.0576923076923,0
25.44,25.44,25.38,26.19,350,-0.0346153846154,0
25.44,25.44,25.44,26.19,350,-0.0576923076923,0
25.44,25.5,25.38,26.19,350,-0.0307692307692,0
25.44,25.5,25.38,26.13,350,-6.1584092961300004e-18,0
25.44,25.44,25.38,26.13,350,-0.0153846153846,0
25.44,25.5,25.38,26.13,350,-0.0307692307692,0
25.44,25.44,25.38,26.19,350,-0.0461538461538,0
25.44,25.5,25.38,26.13,350,-0.0615384615385,0
25.44,25.44,25.38,26.19,350,-0.0769230769231,0
25.44,25.5,25.38,26.13,350,-0.0923076923077,0
25.44,25.44,25.38,26.19,350,-0.107692307692,0
25.44,25.5,25.31,26.25,350,-0.0730769230769,0
25.44,25.44,25.38,26.13,355,0.0115384615385,0
25.44,25.44,25.38,26.13,350,-6.1584092961300004e-18,0
25.44,25.5,25.38,26.13,350,-0.0115384615385,0
25.44,25.44,25.38,26.13,350,-0.0230769230769,0
25.44,25.44,25.38,26.13,350,-0.0346153846154,0
25.44,25.44,25.38,26.13,350,-0.0461538461538,0
25.44,25.44,25.44,26.19,350,-0.0576923076923,0
25.44,25.44,25.38,26.13,350,-0.0692307692308,0
25.44,25.44,25.38,26.19,350,-0.0307692307692,0
25.44,25.44,25.31,26.19,350,0.0115384615385,0
25.44,25.44,25.38,26.19,350,0.00769230769231,0
25.44,25.44,25.31,26.13,350,0.00384615384615,0
25.44,25.44,25.31,26.13,350,-7.69801162017e-19,0
25.44,25.44,25.31,26.13,350,-0.00384615384615,0
25.44,25.44,25.38,26.19,350,-0.00769230769231,0
25.44,25.44,25.38,26.19,350,-0.0115384615385,0
25.44,25.44,25.38,26.19,350,-0.0153846153846,0
25.44,25.44,25.31,26.19,350,-0.0192307692308,0
25.5,25.44,25.31,26.13,350,-0.0230769230769,0
25.44,25.44,25.31,26.13,350,-0.0269230769231,0
25.44,25.44,25.31,26.13,350,-0.0307692307692,0
25.44,25.44,25.31,26.06,350,-0.0346153846154,0
25.44,25.44,25.31,26.13,350,-0.0384615384615,0
25.44,25.44,25.31,26.25,350,-0.0423076923077,0
25.44,25.44,25.31,26.13,350,-0.0461538461538,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.5,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.5,25.31,26.19,350,0.0,0
25.5,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.19,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.06,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.06,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.31,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.19,26.06,350,0.0,0
25.44,25.44,25.25,26.19,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.13,350,0.0,0
25.44,25.44,25.25,26.06,350,0.0,0
25.44,25.44,25.25,26.19,355,0.0461538461538,0
25.44,25.44,25.25,26.13,350,0.0423076923077,0
25.44,25.44,25.25,26.13,350,0.0384615384615,0
25.44,25.44,25.25,26.06,350,0.0346153846154,0
25.44,25.44,25.25,26.06,350,0.0307692307692,0
25.44,25.44,25.25,26.06,350,0.0269230769231,0
25.44,25.44,25.25,26.06,350,0.0230769230769,0
25.5,25.44,25.25,26.13,350,0.0192307692308,0
25.44,25.44,25.19,26.06,350,0.0153846153846,0
25.44,25.44,25.25,26.06,350,0.0115384615385,0
25.44,25.44,25.25,26.06,350,0.00769230769231,0
25.44,25.44,25.25,26.06,350,0.00384615384615,0
25.44,25.44,25.25,26.06,350,-7.69801162017e-19,0
25.44,25.44,25.25,26.19,350,-0.00384615384615,0
25.44,25.44,25.25,26.13,350,-0.00769230769231,0
25.44,25.44,25.25,26.13,350,-0.0115384615385,0
25.44,25.44,25.25,26.06,350,-0.0153846153846,0
25.44,25.44,25.25,26.06,350,-0.0192307692308,0
